Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,1,Hard,1,0,1,0.0%,0,0,0,-,2022,2022,Q1,1,0.70,0.0%,4.7%,60.9%,56.4%,32.0%,46.9%,37.3%,61.5%,42.9%
Roland Garros,1,Clay,1,0,1,0.0%,1,0,1,0.0%,2022,2022,Q1,1,0.81,1.2%,7.2%,83.1%,52.2%,21.4%,47.0%,43.1%,60.0%,66.7%
Wimbledon,1,Grass,1,0,1,0.0%,0,0,0,-,2022,2022,Q1,1,0.83,3.2%,8.1%,64.5%,65.0%,36.4%,54.8%,37.3%,44.4%,28.6%
US Open,1,Hard,3,2,1,66.7%,0,0,0,-,2021,2021,Q3,3,0.95,4.9%,6.3%,60.7%,66.9%,36.4%,54.9%,42.7%,48.1%,36.7%
Rome,7,Clay,7,0,7,0.0%,2,0,2,0.0%,2010,2025,R128,7,0.73,1.1%,5.9%,61.5%,56.5%,39.4%,49.9%,36.8%,46.8%,51.7%
