Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,3,1,2,33.3%,2-4,33.3%,17-31,35.4%,0-0,-,2,43.8%,47.1%,4.4%,7.9%,71.9%,53.7%,31.3%,47.4%,46.8%,47.1%,0.89
Clay,8,2,6,25.0%,6-12,33.3%,68-82,45.3%,0-0,-,7,50.0%,40.6%,1.3%,8.6%,57.1%,61.4%,36.4%,50.6%,46.2%,48.3%,0.94
Carpet,12,10,2,83.3%,21-6,77.8%,148-91,61.9%,3-0,100.0%,11,72.9%,49.6%,3.0%,7.5%,63.2%,68.0%,48.2%,60.7%,50.0%,55.1%,1.27
Finals,1,1,0,100.0%,2-1,66.7%,13-9,59.1%,0-0,-,1,72.7%,45.5%,0.0%,5.1%,71.2%,66.7%,52.9%,62.7%,48.8%,54.6%,1.31
Semi-finals,2,1,1,50.0%,3-3,50.0%,27-24,52.9%,0-0,-,2,60.0%,46.2%,0.6%,9.0%,63.2%,63.3%,38.6%,54.2%,48.5%,51.2%,1.06
Quarter-finals,3,2,1,66.7%,4-0,100.0%,26-18,59.1%,2-0,100.0%,2,69.2%,30.8%,0.0%,6.1%,64.6%,68.8%,40.0%,58.6%,40.6%,49.7%,0.98
vs Righties,7,5,2,71.4%,10-5,66.7%,66-59,52.8%,1-0,100.0%,5,67.4%,48.9%,3.1%,7.6%,61.5%,65.2%,46.5%,58.0%,49.6%,53.3%,1.18
vs Lefties,1,0,1,0.0%,1-2,33.3%,14-16,46.7%,0-0,-,1,53.3%,40.0%,1.1%,7.4%,63.8%,58.3%,35.3%,50.0%,46.4%,48.2%,0.93
