Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1999 Roland Garros F,L vs Agassi,0.7%,100.0%,6.4%,63.2%,11.2%,14.7%,0.0%,8.2%,23.7%,1.5%,25.0%,-26,21
1999 Roland Garros SF,W vs Meligeni,2.1%,66.7%,18.1%,60.8%,14.2%,26.5%,14.3%,8.0%,14.8%,2.1%,45.5%,-8,-3
1997 Hamburg F,W vs Mantilla,1.5%,100.0%,17.7%,75.0%,15.7%,31.0%,0.0%,7.8%,21.7%,4.4%,46.7%,60,42
1997 Hamburg SF,W vs Kafelnikov,0.0%,-,6.7%,75.0%,7.1%,20.0%,0.0%,5.8%,21.4%,1.3%,66.7%,-88,-50
1995 Hamburg F,W vs Ivanisevic,0.0%,-,15.6%,76.2%,10.9%,18.5%,12.5%,8.1%,17.9%,0.3%,0.0%,-79,-55
1995 Hamburg SF,W vs Sampras,1.4%,100.0%,14.7%,85.2%,18.9%,25.0%,0.0%,7.5%,27.8%,0.3%,100.0%,-70,-77
1994 Wimbledon R16,L vs Becker,13.4%,70.4%,14.6%,65.0%,14.4%,31.0%,50.0%,13.7%,32.3%,1.8%,37.5%,6,8
1994 Hamburg F,W vs Kafelnikov,0.0%,-,11.1%,61.5%,9.5%,16.7%,20.0%,8.4%,28.6%,0.2%,0.0%,-59,-56
1994 Hamburg SF,W vs Sanchez,3.7%,50.0%,29.6%,75.0%,13.6%,28.6%,0.0%,9.7%,55.6%,0.8%,100.0%,8,-13
1994 Monte Carlo F,W vs Bruguera,0.0%,-,21.6%,75.0%,17.1%,25.7%,18.2%,10.4%,31.8%,1.2%,60.0%,6,-15
1994 Monte Carlo SF,W vs Kafelnikov,0.0%,-,12.8%,65.0%,7.8%,18.2%,0.0%,5.6%,20.8%,0.2%,0.0%,-64,-58
1993 Tour Finals SF,L vs Sampras,10.0%,25.0%,18.3%,33.3%,27.3%,50.0%,0.0%,8.3%,20.0%,0.0%,-,0,-27
1993 Paris F,L vs Ivanisevic,6.5%,33.3%,9.8%,61.1%,8.8%,7.1%,0.0%,11.2%,17.4%,0.5%,0.0%,-1,-20
1993 Paris SF,W vs Boetsch,9.3%,66.7%,18.7%,59.5%,9.5%,18.2%,0.0%,14.6%,30.0%,0.9%,33.3%,-40,-2
1993 Roland Garros SF,L vs Bruguera,11.1%,88.9%,30.6%,60.0%,11.1%,20.0%,0.0%,5.6%,12.5%,2.8%,25.0%,32,9
1993 Roland Garros QF,W vs Edberg,6.7%,85.7%,12.5%,83.9%,9.8%,23.3%,0.0%,10.1%,22.7%,0.5%,0.0%,24,23
1992 Paris R32,L vs Edberg,14.3%,42.9%,11.4%,46.2%,22.0%,33.3%,0.0%,8.1%,8.3%,0.0%,-,-4,-7
Career (17 matches),,5.0%,66.2%,15.1%,66.7%,12.5%,22.1%,10.3%,8.8%,23.6%,1.2%,40.0%,-20,-15
