Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,155,87,68,56.1%,238-190,55.6%,2144-2012,51.6%,36-32,52.9%,147,77.2%,26.2%,7.9%,4.6%,56.9%,73.8%,47.8%,62.6%,39.9%,51.0%,1.07
Clay,256,171,85,66.8%,428-249,63.2%,3459-2899,54.4%,47-33,58.8%,240,75.0%,32.3%,5.3%,3.7%,58.2%,68.5%,50.1%,60.8%,42.7%,51.7%,1.09
Grass,34,16,18,47.1%,54-53,50.5%,539-541,49.9%,10-11,47.6%,33,81.5%,18.1%,8.7%,5.8%,57.5%,77.3%,46.4%,64.1%,36.4%,50.2%,1.01
Carpet,92,48,44,52.2%,114-107,51.6%,1047-1072,49.4%,18-13,58.1%,78,75.9%,21.6%,8.3%,4.5%,55.9%,72.9%,47.5%,61.7%,37.2%,49.5%,0.97
Grand Slams,97,63,34,64.9%,217-144,60.1%,1836-1622,53.1%,28-18,60.9%,92,78.1%,27.5%,7.0%,3.9%,58.8%,74.3%,46.3%,62.8%,40.8%,51.8%,1.10
Masters,130,80,50,61.5%,188-132,58.8%,1604-1436,52.8%,21-23,47.7%,129,77.0%,29.0%,6.2%,4.2%,58.3%,69.6%,50.8%,61.8%,41.0%,51.2%,1.07
Other Tours,283,158,125,55.8%,365-293,55.5%,3264-3098,51.3%,58-46,55.8%,273,75.3%,27.5%,6.9%,4.5%,56.3%,70.7%,49.2%,61.3%,40.2%,50.6%,1.04
Best of 5,126,87,39,69.0%,294-176,62.6%,2425-2042,54.3%,31-24,56.4%,99,78.4%,28.2%,6.8%,3.9%,58.8%,74.1%,46.9%,62.9%,40.9%,51.9%,1.10
Best of 3,411,235,176,57.2%,540-423,56.1%,4764-4482,51.5%,80-65,55.2%,399,75.5%,27.6%,6.7%,4.4%,56.9%,70.4%,49.4%,61.3%,40.4%,50.7%,1.04
Finals,18,11,7,61.1%,31-21,59.6%,261-222,54.0%,0-3,0.0%,18,78.3%,30.4%,5.4%,2.9%,60.1%,67.7%,53.5%,62.0%,41.1%,51.6%,1.08
Semi-finals,30,18,12,60.0%,40-29,58.0%,342-326,51.2%,8-3,72.7%,28,76.3%,26.2%,5.9%,3.3%,60.5%,68.6%,49.9%,61.2%,40.2%,50.6%,1.04
Quarter-finals,57,29,28,50.9%,71-71,50.0%,683-714,48.9%,15-9,62.5%,54,73.4%,23.7%,6.0%,3.9%,57.4%,70.3%,46.8%,60.2%,39.0%,49.5%,0.98
vs Righties,444,275,169,61.9%,714-477,59.9%,6013-5355,52.9%,92-70,56.8%,414,76.3%,28.7%,6.7%,4.2%,57.5%,71.2%,48.9%,61.7%,41.1%,51.3%,1.07
vs Lefties,93,47,46,50.5%,120-122,49.6%,1176-1169,50.1%,19-19,50.0%,84,76.4%,23.4%,7.4%,4.6%,57.0%,72.7%,47.8%,62.0%,38.0%,49.9%,1.00
vs Top 10,75,22,53,29.3%,78-130,37.5%,916-1093,45.6%,13-21,38.2%,69,69.7%,21.9%,6.1%,3.9%,56.9%,68.6%,47.0%,59.3%,37.7%,48.3%,0.93
