Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2024 s Hertogenbosch QF,L vs Galfi,0.0%,-,15.3%,65.0%,23.3%,25.0%,0.0%,3.0%,12.5%,2.1%,25.0%,-27,-31
2022 Budapest F,L vs Pera,0.0%,-,3.3%,75.0%,15.7%,14.3%,0.0%,7.1%,0.0%,4.7%,0.0%,74,62
2021 ITF Stare Splavy F,L vs Zheng,0.0%,-,2.4%,66.7%,22.7%,23.5%,0.0%,14.3%,50.0%,6.9%,18.2%,40,19
2019 Guangzhou R16,L vs Blinkova,0.0%,-,8.9%,66.7%,23.6%,22.2%,0.0%,13.6%,14.3%,1.3%,0.0%,150,91
2019 Palermo R16,L vs Bertens,0.0%,-,9.2%,80.0%,8.4%,12.9%,0.0%,6.1%,0.0%,7.6%,26.7%,-26,-17
2019 Wimbledon R128,L vs Muchova,0.0%,-,18.2%,69.2%,21.1%,14.3%,0.0%,2.6%,16.7%,5.9%,45.5%,19,5
2019 Indian Wells R128,L vs Anisimova,0.0%,-,6.1%,57.1%,8.2%,23.1%,0.0%,7.7%,16.7%,4.0%,20.0%,14,28
2018 s Hertogenbosch F,W vs Flipkens,0.0%,-,18.5%,73.5%,16.6%,17.4%,0.0%,9.5%,25.0%,1.1%,0.0%,9,-20
2018 Brisbane QF,L vs Sevastova,0.0%,-,12.2%,88.2%,9.1%,4.3%,0.0%,3.4%,0.0%,0.8%,50.0%,10,-10
2018 Brisbane R32,W vs Witthoeft,0.0%,-,7.5%,66.7%,26.4%,37.8%,40.0%,11.1%,16.7%,2.8%,25.0%,52,27
2017 Guangzhou F,L vs Zhang,0.0%,-,10.9%,72.2%,19.4%,25.8%,0.0%,5.5%,10.0%,4.0%,18.2%,23,-12
2017 Bastad QF,L vs Mertens,0.0%,-,11.2%,77.3%,11.2%,22.2%,25.0%,5.7%,8.0%,5.6%,38.9%,66,28
2017 Fed Cup RR,L vs Barty,0.0%,-,7.3%,77.8%,8.5%,11.5%,0.0%,5.6%,14.3%,2.9%,50.0%,-37,-52
2015 Linz R32,L vs Vinci,0.0%,-,8.3%,80.0%,16.7%,19.4%,0.0%,13.4%,29.2%,5.0%,20.0%,-13,11
2015 Stanford R32,L vs Keys,0.0%,-,4.4%,50.0%,19.0%,20.0%,0.0%,0.0%,0.0%,1.3%,0.0%,-61,-54
2015 Birmingham R64,W vs Watson,0.0%,-,4.7%,71.4%,18.1%,33.3%,100.0%,0.0%,0.0%,1.9%,25.0%,40,39
2015 Shenzhen QF,L vs Halep,0.0%,-,4.8%,80.0%,13.6%,13.3%,0.0%,17.8%,50.0%,3.9%,42.9%,3,-10
2014 Bucharest R16,L vs Halep,0.0%,-,3.8%,75.0%,8.6%,12.5%,0.0%,7.1%,27.3%,2.9%,42.9%,-50,-55
Career (18 matches),,0.0%,-,9.2%,72.9%,16.0%,20.1%,13.3%,7.6%,17.8%,3.6%,27.3%,17,3
