Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2022 US Open R32,L vs Samsonova,88.0,93.8,7.0,98.0,91.8,105,75,78.3,5.0,79.0,87.0,87,66
2022 US Open R64,W vs Krejcikova,87.3,95.3,6.1,97.3,92.5,106,72,75.8,6.3,,79.5,90,63
2022 US Open R128,W vs Avanesyan,88.1,92.6,9.6,101.7,91.5,106,61,79.7,4.4,82.0,77.0,90,69
2018 US Open R32,L vs Keys,88.5,94.7,8.3,101.9,86.9,108,80,79.6,5.8,86.8,,91,70
2018 US Open R64,W vs Flipkens,86.5,90.7,9.6,93.3,90.9,107,74,73.6,4.9,86.0,,86,67
2017 US Open R32,L vs Goerges,87.7,93.5,9.3,100.5,85.4,109,69,77.3,7.7,78.6,74.8,94,64
2017 US Open R128,W vs Konta,87.1,93.9,8.4,99.6,90.1,107,75,78.1,6.4,84.6,77.0,90,67
2016 Australian Open R128,L vs Bouchard,88.6,95.8,8.8,,,109,77,77.5,6.3,,,91,69
2015 Wimbledon R32,L vs Williams,91.8,97.2,8.7,,,116,84,83.2,5.7,,,98,72
2015 Wimbledon R64,W vs Errani,94.6,101.0,8.4,,,115,84,83.8,6.0,,,97,70
2014 US Open R16,L vs Azarenka,87.9,100.2,13.2,,,117,72,78.2,7.0,,,94,64
2014 US Open R32,W vs Kvitova,87.7,95.1,8.7,,,115,78,77.0,4.5,,,88,69
2014 US Open R64,W vs Keys,90.1,98.5,9.4,,,115,80,76.4,5.8,,,92,65
Career (13 matches),,89.1,96.1,8.9,99.1,90.2,117,61,78.6,6.0,82.1,77.8,98,63
