Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 s Hertogenbosch QF,L vs Galfi,3.9,4.4,3.3,41.6%,51.6%,56.3%,28.6%,39.0%,26.9%,15.5,22.1,-3.5,-4.0
2022 Budapest F,L vs Pera,3.4,2.9,4.0,38.8%,54.2%,25.0%,66.7%,55.0%,24.7%,1.0,1.1,-3.0,-5.5
2021 ITF Stare Splavy F,L vs Zheng,3.2,3.2,3.3,47.0%,50.0%,37.5%,50.0%,42.8%,38.5%,-1.0,-1.6,6.0,11.1
2019 Guangzhou R16,L vs Blinkova,3.1,3.1,3.1,45.5%,39.4%,63.6%,0.0%,43.2%,14.8%,4.5,7.0,5.5,7.4
2019 Palermo R16,L vs Bertens,4.3,4.7,4.0,30.6%,35.3%,66.7%,62.5%,55.1%,40.4%,-5.0,-5.0,-2.5,-5.1
2019 Wimbledon R128,L vs Muchova,3.7,3.8,3.4,45.3%,32.4%,57.9%,25.0%,54.3%,33.7%,9.0,10.0,-4.0,-7.3
2019 Indian Wells R128,L vs Anisimova,3.0,3.0,3.1,43.4%,30.8%,40.0%,50.0%,58.1%,40.4%,-7.0,-10.8,-6.5,-21.7
2018 s Hertogenbosch F,W vs Flipkens,4.9,5.5,4.3,53.7%,53.1%,55.9%,57.9%,52.0%,32.0%,16.5,9.5,11.0,9.9
2018 Brisbane QF,L vs Sevastova,4.3,4.2,4.3,46.0%,44.7%,47.6%,25.0%,46.0%,26.9%,-5.5,-5.7,-2.0,-2.0
2018 Brisbane R32,W vs Witthoeft,4.2,4.1,4.3,48.1%,58.2%,66.7%,55.6%,49.8%,24.8%,20.0,16.3,7.0,6.8
2017 Guangzhou F,L vs Zhang,4.2,4.5,3.8,48.8%,42.0%,45.8%,55.6%,49.3%,42.4%,8.5,7.3,5.0,6.5
2017 Bastad QF,L vs Mertens,4.0,4.4,3.6,55.2%,50.9%,26.9%,70.0%,40.4%,34.2%,-1.5,-1.3,-4.5,-3.6
2017 Fed Cup RR,L vs Barty,4.1,4.6,3.7,47.9%,36.4%,37.5%,50.0%,46.1%,24.3%,-0.5,-0.6,-1.0,-1.3
2015 Linz R32,L vs Vinci,4.1,3.9,4.2,61.8%,46.8%,55.0%,58.3%,40.3%,34.1%,10.5,9.8,4.0,3.6
2015 Stanford R32,L vs Keys,2.5,2.6,2.5,35.3%,35.3%,40.0%,0.0%,42.1%,15.9%,-1.5,-5.8,-3.5,-9.7
2015 Birmingham R64,W vs Watson,3.5,3.6,3.3,57.4%,32.4%,61.1%,25.0%,46.0%,24.1%,4.5,5.1,-6.5,-7.8
2015 Shenzhen QF,L vs Halep,4.2,4.3,4.1,51.8%,37.5%,50.0%,22.2%,43.6%,32.4%,2.0,2.9,2.5,3.8
2014 Bucharest R16,L vs Halep,5.2,5.7,4.7,41.0%,51.6%,33.3%,63.6%,40.4%,22.6%,3.0,3.2,-1.0,-0.9
Career (18 matches),,3.9,4.1,3.8,47.6%,44.8%,49.0%,49.3%,46.7%,30.1%,4.1,4.5,0.2,0.2
