Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 ITF Incheon R32,L vs Shimizu,0.0%,-,5.4%,66.7%,10.0%,15.6%,0.0%,13.0%,20.0%,0.9%,0.0%,-54,-84
2020 Australian Open Q2,L vs Lottner,0.0%,-,7.0%,58.3%,20.5%,27.3%,11.1%,15.1%,33.3%,0.0%,-,39,42
Last 52 Weeks (1 matches),,0.0%,-,5.4%,66.7%,10.0%,15.6%,0.0%,13.0%,20.0%,0.9%,0.0%,-54,-84
Career (2 matches),,0.0%,-,6.4%,61.1%,15.0%,20.4%,11.1%,14.1%,27.3%,0.4%,0.0%,-4,-14
