Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 W100 Incheon R32,L vs Shimizu,33% (3/9),67% (2/3),1/5,63% (5/8),0% (0/5),1/2,0/0,2/2,0/0,1/1
2019 W25 Biella R32,L vs Di Sarra,40% (4/10),50% (2/4),1/4,60% (6/10),17% (1/6),1/2,0/0,1/2,0/0,0/1
2019 W25 Tarvisio R32,L vs Chiesa,56% (9/16),78% (7/9),3/7,53% (8/15),0% (0/8),3/7,1/2,0/1,0/0,0/0
2019 W25 Hong Kong R32,W vs Cabaj Awad,47% (7/15),71% (5/7),0/1,20% (3/15),33% (1/3),2/3,0/0,2/2,0/0,0/0
2019 W60 Luan R32,L vs Savinykh,0% (0/6),- (0/0),0/6,100% (6/6),0% (0/6),0/0,0/0,0/0,0/0,0/0
2019 W80 Gifu R32,L vs Lao,38% (3/8),33% (1/3),1/4,75% (6/8),17% (1/6),0/1,0/0,0/1,0/0,0/0
2019 Anning QF,L vs Mcphee,44% (4/9),50% (2/4),0/3,78% (7/9),29% (2/7),1/2,0/0,0/2,0/0,0/1
2019 Anning R16,W vs Zhu,45% (5/11),100% (5/5),2/4,45% (5/11),20% (1/5),4/5,1/1,0/0,1/1,0/0
2019 Anning R32,W vs Hesse,38% (5/13),80% (4/5),2/4,29% (4/14),0% (0/4),3/4,2/2,1/1,1/1,0/0
2019 W25 Hong Kong QF,L vs Hozumi,44% (7/16),43% (3/7),1/4,40% (6/15),33% (2/6),3/3,1/1,1/1,0/0,1/1
2019 W25 Hong Kong R16,W vs Liang,50% (8/16),75% (6/8),3/5,44% (7/16),0% (0/7),4/5,0/2,1/2,0/0,1/1
2019 W25 Hong Kong R32,W vs Yadav,75% (6/8),83% (5/6),1/1,13% (1/8),0% (0/1),5/5,2/2,0/0,1/1,0/0
2019 W25 Kofu Q1,W vs Imamura,46% (6/13),83% (5/6),2/7,58% (7/12),0% (0/7),2/5,1/1,1/1,0/0,0/0
2019 W25 Rancho Santa Fe CA R32,L vs Rogowska,46% (6/13),83% (5/6),2/7,53% (8/15),0% (0/8),2/5,1/1,1/1,0/0,0/0
2019 W100 Midland MI R32,L vs Peterson,13% (1/8),0% (0/1),0/3,71% (5/7),20% (1/5),0/0,0/0,0/1,0/0,0/0
2019 W25 Plantation FL R32,L vs Scholsen,50% (8/16),50% (4/8),1/4,47% (7/15),43% (3/7),2/4,1/1,0/0,0/0,0/0
2019 W25 Hong Kong SF,L vs Ma,60% (6/10),67% (4/6),2/4,60% (6/10),0% (0/6),2/4,0/0,0/2,0/0,0/1
2019 W25 Hong Kong QF,W vs Stefkova,67% (10/15),80% (8/10),4/7,64% (9/14),22% (2/9),0/6,0/1,0/0,0/0,0/0
2019 W25 Hong Kong R16,W vs Zhang,93% (13/14),77% (10/13),6/8,77% (10/13),20% (2/10),4/9,1/1,0/0,0/0,0/0
2019 W25 Hong Kong R32,W vs Jang,50% (6/12),83% (5/6),3/6,46% (6/13),0% (0/6),3/5,2/2,0/0,1/1,0/0
2025 (1 matches),,33.3%,66.7%,20.0%,62.5%,0.0%,50.0%,-,100.0%,-,100.0%
2019 (19 matches),,49.8%,71.1%,38.2%,51.8%,13.7%,54.7%,76.5%,47.1%,100.0%,40.0%
2017 (25 matches),,54.3%,77.9%,36.3%,50.2%,22.0%,68.0%,73.1%,47.6%,66.7%,50.0%
2016 (8 matches),,47.8%,84.1%,41.7%,55.6%,16.0%,53.1%,80.0%,40.0%,66.7%,25.0%
Career (53 matches),,51.3%,76.1%,37.6%,51.8%,17.4%,60.8%,75.0%,48.0%,73.7%,45.0%
