Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 W100 Incheon R32,L vs Shimizu,0.83,0.59,38.2,2.4,3.6%,42.9%,0.0%,46.2%,43.3%,35.7%
2019 W25 Biella R32,L vs Di Sarra,0.88,0.58,44.2,2.0,-,37.5%,-,31.8%,48.1%,37.5%
2019 W25 Tarvisio R32,L vs Chiesa,0.85,0.85,71.8,3.1,-,50.0%,-,50.0%,42.9%,57.7%
2019 W25 Hong Kong R32,W vs Cabaj Awad,0.93,1.18,72.8,4.1,-,60.0%,-,68.1%,47.9%,43.9%
2019 W60 Luan R32,L vs Savinykh,0.96,0.31,28.2,2.0,0.0%,26.9%,0.0%,50.0%,11.8%,30.8%
2019 W80 Gifu R32,L vs Lao,0.96,0.60,43.3,2.3,0.0%,44.4%,0.0%,44.0%,30.8%,39.1%
2019 Anning QF,L vs Mcphee,1.00,0.68,50.4,2.0,0.0%,41.2%,0.0%,57.6%,29.6%,40.0%
2019 Anning R16,W vs Zhu,1.18,1.23,64.3,3.1,0.0%,55.3%,0.0%,55.6%,35.0%,57.9%
2019 Anning R32,W vs Hesse,1.31,1.25,54.4,6.0,0.0%,53.7%,0.0%,65.7%,33.3%,45.5%
2019 W25 Hong Kong QF,L vs Hozumi,0.95,0.87,71.5,2.8,0.0%,65.5%,0.0%,53.7%,37.3%,35.7%
2019 W25 Hong Kong R16,W vs Liang,1.17,1.14,77.7,23.4,0.0%,46.3%,0.0%,56.0%,52.8%,42.0%
2019 W25 Hong Kong R32,W vs Yadav,1.18,2.06,35.4,2.0,0.0%,59.1%,9.5%,81.0%,48.1%,57.7%
2019 W25 Kofu Q1,W vs Imamura,0.89,0.80,52.3,3.0,0.0%,50.0%,0.0%,48.9%,41.2%,50.0%
2019 W25 Rancho Santa Fe CA R32,L vs Rogowska,1.02,0.82,63.4,3.0,-,43.2%,-,45.0%,39.0%,51.4%
2019 W100 Midland MI R32,L vs Peterson,1.03,0.51,44.5,2.0,0.0%,58.6%,0.0%,40.7%,30.4%,19.0%
2019 W25 Plantation FL R32,L vs Scholsen,0.93,0.90,81.5,3.8,0.0%,50.8%,0.0%,63.8%,47.6%,35.5%
2019 W25 Hong Kong SF,L vs Ma,0.89,0.75,50.6,2.3,0.0%,43.8%,0.0%,44.8%,51.6%,42.9%
2019 W25 Hong Kong QF,W vs Stefkova,1.11,1.14,75.8,5.4,2.2%,48.9%,0.0%,48.8%,56.9%,47.8%
2019 W25 Hong Kong R16,W vs Zhang,1.08,1.20,79.9,3.8,0.0%,34.7%,0.0%,58.3%,57.1%,62.2%
2019 W25 Hong Kong R32,W vs Jang,1.30,1.23,71.2,4.0,0.0%,54.8%,0.0%,51.4%,39.5%,48.6%
2025 (1 matches),,0.83,0.59,38.2,2.4,3.6%,42.9%,0.0%,46.2%,43.3%,35.7%
2019 (19 matches),,1.03,0.95,63.9,2.9,0.1%,49.5%,0.3%,54.2%,43.1%,45.7%
2017 (25 matches),,1.03,1.06,60.7,2.8,0.1%,53.0%,0.0%,56.6%,45.6%,47.7%
2016 (8 matches),,0.98,0.94,57.0,3.2,0.3%,52.4%,1.0%,51.5%,48.8%,43.7%
Career (53 matches),,1.02,0.99,61.1,2.9,0.2%,51.4%,0.3%,54.7%,45.1%,46.2%
