Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W60 Concord MA R32,L vs Govortsova,0.91,0.64,47.0,3.2,-,46.4%,-,53.8%,33.3%,37.0%
2019 W80 Biarritz R32,L vs Kostova,0.93,0.53,37.0,2.2,-,53.6%,-,36.0%,28.0%,34.8%
2019 Charleston R64,L vs Sorribes Tormo,0.93,0.56,37.3,2.0,3.4%,34.5%,3.7%,44.4%,40.0%,33.3%
2019 Guadalajara R32,L vs Zarazua,1.06,0.55,49.2,2.2,2.9%,57.1%,3.0%,42.4%,19.0%,33.3%
2019 Indian Wells 125K R64,L vs Loeb,0.97,0.64,50.6,2.2,13.3%,60.0%,12.5%,58.3%,14.3%,39.3%
2019 Budapest R32,L vs Brengle,0.97,0.67,44.1,2.2,2.7%,40.5%,12.5%,53.1%,34.5%,39.3%
2018 Houston QF,L vs Pegula,0.89,0.66,45.9,2.2,3.3%,46.7%,0.0%,44.4%,34.6%,47.6%
2018 Houston R16,W vs Cako,1.14,1.32,55.1,2.0,6.8%,59.1%,7.1%,57.1%,57.6%,38.7%
2018 Houston R32,W vs Li,1.19,1.34,56.9,3.5,10.8%,56.8%,2.9%,52.9%,45.5%,56.3%
2018 Hong Kong R32,L vs Yastremska,0.90,0.67,49.7,2.3,7.1%,47.6%,7.7%,59.0%,32.1%,38.5%
2018 Tashkent QF,L vs Gasparyan,0.94,0.85,64.6,4.1,8.3%,64.6%,8.9%,42.2%,36.7%,46.8%
2018 Tashkent R16,W vs Zvonareva,1.32,1.26,56.7,3.2,7.1%,69.0%,10.5%,52.6%,30.3%,43.8%
2018 Tashkent R32,W vs Nara,1.11,1.21,63.3,8.2,23.4%,63.8%,4.8%,50.0%,43.8%,48.9%
2018 Washington R16,L vs Vekic,1.04,0.87,121.7,9.6,6.3%,55.6%,4.9%,60.7%,34.0%,36.4%
2018 Washington R32,W vs Hibi,1.06,1.31,65.1,2.1,10.8%,62.2%,5.7%,62.9%,48.3%,44.0%
2018 s-Hertogenbosch R16,L vs Riske Amritraj,1.03,0.74,55.5,3.0,10.3%,51.3%,11.1%,47.2%,27.3%,46.4%
2018 s-Hertogenbosch R32,W vs Zhang,1.24,2.03,40.3,2.2,14.3%,75.0%,9.1%,68.2%,50.0%,40.9%
2018 Nurnberg QF,L vs Siniakova,0.97,0.71,54.6,3.9,10.0%,60.0%,5.3%,50.0%,28.6%,37.5%
2018 Nurnberg R16,W vs Watson,1.17,1.73,42.2,2.0,24.0%,64.0%,4.2%,66.7%,42.9%,60.9%
2018 Nurnberg R32,W vs Zhang,1.42,2.24,34.3,2.1,8.7%,65.2%,13.6%,77.3%,43.5%,47.6%
2019 (6 matches),,0.96,0.60,44.5,2.3,3.7%,48.7%,5.4%,47.9%,28.1%,36.6%
2018 (19 matches),,1.07,1.05,59.5,2.9,9.7%,59.1%,6.3%,55.7%,38.5%,45.0%
2017 (17 matches),,1.02,0.93,58.1,2.7,6.1%,53.4%,5.8%,53.2%,41.6%,43.2%
2016 (21 matches),,1.01,1.07,56.2,2.7,6.0%,57.9%,4.8%,58.5%,43.8%,44.9%
2015 (6 matches),,1.03,1.02,55.5,2.8,3.8%,53.2%,3.8%,56.0%,45.2%,45.0%
Career (71 matches),,1.03,0.99,56.3,2.7,6.7%,55.9%,5.3%,55.3%,41.3%,44.0%
