Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Jovana Jaksic [SRB],3,1,75.0%,0,0,0,-,2016,2019,1,1.10,4.3%,10.0%,51.4%,77.8%,41.2%,60.0%,44.1%,60.0%,50.0%
4,Danka Kovinic [MNE],2,2,50.0%,2,2,0,100.0%,2017,2019,3,0.97,8.2%,4.6%,53.6%,67.6%,46.2%,57.7%,41.1%,59.1%,33.3%
3,Dalila Jakupovic [SLO],1,2,33.3%,1,0,1,0.0%,2016,2024,1,1.16,2.2%,7.7%,62.6%,68.4%,41.2%,58.2%,48.6%,54.5%,50.0%
3,Harmony Tan [FRA],0,3,0.0%,1,0,1,0.0%,2020,2023,2,0.66,5.2%,6.9%,56.9%,56.1%,42.0%,50.0%,33.0%,52.6%,28.6%
3,Tamara Zidansek [SLO],1,2,33.3%,0,0,0,-,2018,2022,3,0.99,6.0%,6.0%,54.8%,63.0%,40.8%,53.0%,46.3%,38.5%,44.8%
3,Paula Badosa [ESP],1,2,33.3%,0,0,0,-,2019,2020,2,0.64,4.6%,10.1%,56.9%,64.5%,34.0%,51.4%,31.1%,38.5%,25.0%
3,Elitsa Kostova [BUL],1,2,33.3%,0,0,0,-,2016,2019,0,,,,,,,,,,
3,Jana Fett [CRO],0,3,0.0%,1,0,1,0.0%,2017,2017,2,0.50,7.0%,8.7%,47.8%,60.0%,38.3%,48.7%,25.9%,60.9%,50.0%
2,Alexandra Eala [PHI],0,2,0.0%,0,0,0,-,2024,2024,1,0.55,7.9%,7.9%,55.3%,61.9%,11.8%,39.5%,33.3%,37.5%,50.0%
2,Andrea Lazaro Garcia [ESP],1,1,50.0%,1,0,1,0.0%,2023,2024,0,,,,,,,,,,
2,Carole Monnet [FRA],2,0,100.0%,0,0,0,-,2021,2024,0,,,,,,,,,,
2,Ann Li [USA],1,1,50.0%,0,0,0,-,2018,2024,1,1.13,8.5%,9.9%,53.5%,68.4%,39.4%,54.9%,50.8%,57.1%,100.0%
2,Francisca Jorge [POR],0,2,0.0%,2,1,1,50.0%,2023,2024,0,,,,,,,,,,
2,Kira Pavlova [RUS],1,1,50.0%,1,0,1,0.0%,2022,2023,0,,,,,,,,,,
2,Arina Rodionova [AUS],1,1,50.0%,0,0,0,-,2019,2023,1,0.81,1.8%,3.6%,47.3%,57.7%,44.8%,50.9%,40.0%,54.5%,33.3%
