Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,3,1,2,33.3%,1,0,1,0.0%,2018,2019,Q2,3,0.86,7.7%,4.7%,55.8%,62.3%,47.6%,55.8%,38.0%,41.7%,42.9%
Roland Garros,2,Clay,2,0,2,0.0%,1,0,1,0.0%,2017,2019,Q1,1,0.87,13.9%,1.4%,61.1%,65.9%,35.7%,54.2%,39.7%,42.9%,10.0%
Wimbledon,3,Grass,4,1,3,25.0%,1,1,0,100.0%,2017,2019,Q2,2,0.95,8.7%,7.2%,57.7%,67.5%,43.2%,57.2%,40.5%,63.0%,26.1%
US Open,3,Hard,5,2,3,40.0%,1,1,0,100.0%,2017,2019,Q2,3,0.89,5.4%,6.7%,58.6%,64.3%,40.4%,54.4%,40.5%,54.5%,42.1%
Fed Cup,3,,5,3,2,60.0%,0,0,0,-,2016,2018,,4,1.05,9.8%,6.0%,52.4%,67.3%,43.3%,55.9%,46.6%,58.5%,48.7%
Guadalajara,2,Hard,2,0,2,0.0%,0,0,0,-,2019,2024,R32,2,0.56,4.7%,11.3%,49.1%,63.5%,29.6%,46.2%,29.9%,44.4%,66.7%
Budapest,7,Clay,12,5,7,41.7%,3,2,1,66.7%,2017,2024,QF,12,0.91,5.0%,5.0%,57.5%,62.9%,39.4%,52.9%,42.9%,51.9%,50.6%
Rabat,2,Clay,4,2,2,50.0%,2,1,1,50.0%,2018,2024,Q3,4,1.06,5.2%,5.0%,61.0%,62.9%,46.8%,56.6%,45.9%,54.5%,47.5%
Houston,2,Hard,5,3,2,60.0%,0,0,0,-,2018,2019,QF,5,1.02,6.1%,8.2%,52.4%,67.5%,43.0%,55.9%,44.8%,59.1%,56.8%
Washington,2,Hard,4,2,2,50.0%,3,1,2,33.3%,2018,2019,R16,4,0.97,6.2%,5.2%,54.3%,65.1%,44.3%,55.6%,43.0%,62.2%,62.1%
Charleston,3,Clay,11,8,3,72.7%,3,3,0,100.0%,2017,2019,R16,11,1.06,6.8%,3.0%,56.3%,66.0%,47.9%,58.1%,44.3%,62.9%,44.8%
