Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2025-07-28),859,29,,,,,,,,,43,1995,,
2024,523,92,343,1385,319,1369,299,1362,,,71,1298
2023,262,286,256,1429,257,1397,239,1400,,,,
2022,454,95,,,,,,,,,,
2021,380,154,,,,,,,,,,
2020,360,135,,,,,,,,,95,945
2019,355,134,262,1413,259,1385,228,1395,216,1348,91,1040
2018,121,482,154,1592,162,1536,123,1562,158,1447,82,1056
2017,240,231,192,1475,183,1452,172,1410,182,1359,173,438
2016,281,164,,,,,,,,,317,175
2015,531,50,,,,,,,,,417,109
2014,,,,,,,,,,,741,29
