Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2019 Guadalajara R32,L vs Zarazua,20.6%,32.4%,44.4%,32.3%,45.2%,47.6%,13.3%,50.0%,50.0%,14.3%,28.6%,41.7%,0.0%,92.9%,100.0%,6
2018 Tashkent QF,L vs Gasparyan,24.7%,33.3%,42.9%,41.9%,53.5%,40.0%,40.9%,42.9%,25.0%,11.6%,18.6%,44.7%,0.0%,69.6%,100.0%,-4
2018 Charleston R64,W vs Di Lorenzo,29.1%,45.5%,51.4%,33.3%,54.5%,54.5%,58.8%,25.0%,-,25.0%,35.0%,46.7%,60.0%,60.0%,-,6
2017 Charleston R32,W vs Vesnina,32.8%,37.9%,36.4%,42.0%,46.4%,45.0%,53.3%,43.6%,22.2%,19.6%,26.1%,27.0%,14.3%,52.0%,25.0%,-78
Career (4 matches),,27.4%,36.7%,42.3%,38.6%,49.4%,46.3%,44.0%,41.3%,29.4%,16.8%,25.5%,38.6%,13.8%,66.7%,75.0%,43
