Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 Australian Open R128,L vs Auger Aliassime,47,52,0.9,17.0%,18.8%,33,44,0.8,14.0%,18.7%,7.7%,5.1%,0.9,11.2%,12.6%
2022 Mouilleron Le Captif CH F,L vs Sels,18,23,0.8,16.2%,20.7%,15,22,0.7,14.4%,21.2%,9.6%,3.8%,0.7,9.0%,12.6%
2021 US Open R64,L vs Ivashka,35,46,0.8,18.1%,23.8%,23,41,0.6,13.7%,24.4%,8.9%,3.6%,1.2,11.9%,9.8%
2021 US Open R128,W vs Fognini,44,42,1.0,15.9%,15.2%,20,33,0.6,8.7%,14.4%,6.6%,1.3%,0.9,10.1%,11.2%
2021 Wimbledon R64,L vs Tiafoe,41,21,2.0,21.5%,11.0%,24,17,1.4,15.6%,11.0%,9.7%,4.5%,3.2,22.0%,6.8%
2021 Wimbledon R128,W vs Carballes Baena,50,22,2.3,31.6%,13.9%,32,22,1.5,24.2%,16.7%,17.4%,6.1%,1.3,9.5%,7.6%
2021 Australian Open R128,L vs Medvedev,19,40,0.5,12.5%,26.3%,19,40,0.5,14.3%,30.1%,,,1.1,7.9%,7.2%
2020 Sofia F,L vs Sinner,32,33,1.0,16.8%,17.4%,18,30,0.6,11.0%,18.3%,7.3%,3.7%,0.4,8.9%,21.6%
2020 St Petersburg R32,L vs Rublev,19,31,0.6,16.0%,26.1%,12,27,0.4,11.5%,26.0%,9.6%,1.9%,2.0,13.4%,6.7%
2020 Roland Garros R128,L vs Berrettini,14,40,0.4,8.6%,24.5%,14,40,0.4,9.4%,26.8%,,,1.1,11.0%,9.8%
2020 US Open R16,L vs De Minaur,43,48,0.9,22.1%,24.6%,34,42,0.8,19.3%,23.9%,12.5%,3.4%,1.2,8.2%,6.7%
2020 US Open R32,W vs Bautista Agut,71,65,1.1,24.3%,22.3%,52,58,0.9,19.9%,22.2%,13.0%,5.7%,0.8,7.2%,9.2%
2020 US Open R64,W vs Raonic,49,27,1.8,18.5%,10.2%,29,22,1.3,14.5%,11.0%,9.0%,3.0%,1.6,20.8%,13.2%
2020 US Open R128,W vs Kohlschreiber,64,35,1.8,25.8%,14.1%,41,28,1.5,20.0%,13.7%,12.7%,4.9%,1.3,12.9%,10.1%
2020 Montpellier F,L vs Monfils,26,32,0.8,19.1%,23.5%,23,29,0.8,19.3%,24.4%,12.6%,5.9%,1.4,15.4%,11.0%
2020 Australian Open R128,L vs Karlovic,35,11,3.2,18.1%,5.7%,35,11,3.2,22.4%,7.1%,,,3.0,10.9%,3.6%
2019 Davis Cup RR,W vs Opelka,22,13,1.7,13.7%,8.1%,14,11,1.3,11.8%,9.2%,6.7%,1.7%,2.3,26.7%,11.8%
2019 US Open R64,L vs Sandgren,42,49,0.9,17.6%,20.6%,33,47,0.7,15.3%,21.8%,10.6%,4.2%,1.1,10.9%,10.1%
2019 US Open R128,W vs Khachanov,53,61,0.9,16.6%,19.1%,38,54,0.7,13.5%,19.2%,10.7%,2.1%,1.0,11.6%,11.9%
2019 Wimbledon R128,L vs Auger Aliassime,39,30,1.3,16.5%,12.7%,30,27,1.1,14.6%,13.2%,8.8%,3.9%,1.2,11.9%,10.2%
Career (58 matches),,2134,1976,1.1,18.5%,17.2%,1456,1764,0.8,14.7%,17.8%,8.7%,2.7%,1.1,13.1%,11.6%
