Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Australian Open R128,L vs Auger Aliassime,0.87,0.80,44.2,3.9,7.8%,61.0%,11.4%,64.3%,34.8%,34.4%
2022 Mouilleron Le Captif CH F,L vs Sels,0.81,0.67,50.8,2.1,3.4%,65.5%,7.4%,55.6%,31.0%,34.6%
2021 US Open R64,L vs Ivashka,1.04,0.68,36.1,2.2,14.5%,63.6%,8.2%,57.1%,22.9%,29.3%
2021 US Open R128,W vs Fognini,1.07,1.14,58.3,9.4,19.5%,71.4%,13.4%,58.2%,37.7%,36.5%
2021 Wimbledon R64,L vs Tiafoe,0.82,0.46,26.4,2.2,20.7%,65.5%,9.1%,52.7%,22.2%,24.2%
2021 Wimbledon R128,W vs Carballes Baena,1.15,2.07,24.7,2.0,25.0%,80.0%,21.6%,70.3%,45.2%,43.6%
2021 Australian Open R128,L vs Medvedev,0.80,0.47,23.3,2.1,4.9%,51.2%,10.8%,62.2%,28.9%,22.2%
2020 Sofia F,L vs Sinner,0.86,0.89,70.5,2.8,18.0%,76.0%,10.4%,62.5%,32.7%,30.2%
2020 St Petersburg R32,L vs Rublev,0.92,0.62,40.2,2.1,6.1%,48.5%,16.1%,54.8%,23.3%,44.0%
2020 Roland Garros R128,L vs Berrettini,0.88,0.43,23.8,2.1,5.9%,52.9%,0.0%,50.0%,23.5%,23.3%
2020 US Open R16,L vs De Minaur,1.01,0.63,30.4,3.1,12.5%,67.9%,3.7%,44.4%,26.7%,27.5%
2020 US Open R32,W vs Bautista Agut,1.18,1.16,46.6,4.9,15.3%,68.2%,7.8%,61.0%,40.3%,28.6%
2020 US Open R64,W vs Raonic,1.08,1.27,47.5,3.4,15.7%,71.4%,14.5%,79.0%,26.8%,32.3%
2020 US Open R128,W vs Kohlschreiber,1.08,1.40,40.9,2.3,22.6%,75.8%,15.5%,67.2%,44.8%,27.9%
2020 Montpellier F,L vs Monfils,0.79,0.75,54.5,2.2,6.7%,60.0%,3.8%,69.2%,36.6%,30.8%
2020 Australian Open R128,L vs Karlovic,0.90,0.61,35.2,2.5,13.5%,76.9%,14.9%,66.0%,16.7%,21.7%
2019 Davis Cup RR,W vs Opelka,1.36,1.18,64.6,2.4,13.6%,72.7%,5.1%,74.4%,30.0%,15.8%
2019 US Open R64,L vs Sandgren,0.83,0.80,43.1,2.6,6.9%,74.1%,9.8%,62.7%,34.8%,25.4%
2019 US Open R128,W vs Khachanov,1.37,1.06,48.1,3.8,5.2%,62.5%,11.2%,66.3%,28.2%,26.6%
2019 Canada R64,L vs Auger Aliassime,1.05,0.80,72.3,3.1,-,71.2%,-,58.0%,22.4%,31.8%
2023 (1 matches),,0.87,0.80,44.2,3.9,7.8%,61.0%,11.4%,64.3%,34.8%,34.4%
2022 (1 matches),,0.81,0.67,50.8,2.1,3.4%,65.5%,7.4%,55.6%,31.0%,34.6%
2021 (5 matches),,0.99,0.86,36.7,2.5,17.3%,66.8%,12.2%,59.2%,31.8%,32.1%
2020 (9 matches),,1.00,0.86,43.6,2.6,13.9%,67.9%,9.8%,61.9%,31.4%,29.1%
2019 (5 matches),,1.12,0.91,51.6,3.0,6.0%,67.0%,7.7%,63.8%,29.3%,26.3%
Career (338 matches),,1.03,1.02,53.3,2.8,10.0%,66.6%,9.1%,64.8%,33.9%,34.3%
