Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 Australian Open R128,L vs Auger Aliassime,2.9,3.1,2.7,49.8%,54.2%,53.8%,23.1%,51.2%,29.5%,-2.0,-1.5,4.0,4.1
2022 Mouilleron CH F,L vs Sels,3.7,3.8,3.6,49.2%,41.7%,50.0%,25.0%,64.6%,33.3%,-7.5,-7.6,0.0,0.0
2021 Australian Open R128,L vs Medvedev,3.7,3.7,3.7,43.9%,30.4%,16.7%,70.0%,47.0%,36.8%,-9.0,-9.4,-11.0,-15.5
2020 Sofia F,L vs Sinner,3.3,3.2,3.3,50.8%,62.1%,38.9%,45.5%,52.8%,33.9%,-6.5,-5.6,-0.5,-0.7
2020 St Petersburg R32,L vs Rublev,3.5,3.5,3.5,52.1%,29.0%,22.2%,37.5%,49.7%,41.7%,5.0,6.4,-5.0,-10.4
2020 US Open R16,L vs De Minaur,3.8,4.0,3.7,45.7%,28.9%,60.0%,50.0%,50.2%,33.6%,-1.0,-0.7,-14.0,-15.2
2020 US Open R64,W vs Raonic,2.5,2.6,2.4,52.2%,44.4%,75.0%,60.0%,62.2%,35.7%,13.5,9.9,-3.5,-6.5
2020 Montpellier F,L vs Monfils,4.4,4.9,4.1,43.0%,62.1%,36.4%,41.2%,61.0%,41.5%,-5.5,-4.2,-4.5,-8.5
2020 Australian Open R128,L vs Karlovic,2.1,2.2,2.0,47.2%,42.9%,40.0%,-,60.2%,32.6%,12.5,20.5,3.0,10.7
2019 Davis Cup Finals RR,W vs Opelka,2.4,2.7,2.1,47.2%,45.8%,83.3%,75.0%,52.3%,46.2%,4.0,8.3,3.5,12.5
2017 San Francisco CH SF,W vs Mmoh,3.8,3.7,4.0,67.9%,64.7%,57.1%,50.0%,53.5%,48.3%,5.0,7.2,4.0,12.9
2017 San Francisco CH QF,W vs Tiafoe,3.0,3.2,2.8,59.4%,68.4%,50.0%,100.0%,65.0%,52.8%,15.5,24.6,0.0,0.0
2017 Doha R32,L vs Verdasco,3.6,3.8,3.3,40.0%,54.2%,14.3%,16.7%,52.3%,27.8%,-11.0,-15.1,-4.0,-7.7
2015 Valencia SF,L vs Sousa,3.8,3.6,3.9,47.9%,37.5%,44.4%,33.3%,56.6%,30.7%,2.0,2.1,-8.0,-15.4
2015 Washington R32,W vs Young,2.8,2.5,3.0,57.0%,70.8%,25.0%,66.7%,60.7%,22.6%,5.5,6.7,2.5,6.3
2015 Miami R64,W vs Del Potro,3.3,3.3,3.3,56.5%,40.0%,68.4%,37.5%,61.5%,38.6%,4.5,4.1,-4.0,-9.3
2015 Rotterdam R32,W vs Kohlschreiber,3.1,2.9,3.2,55.2%,68.4%,85.7%,50.0%,55.2%,36.2%,19.5,33.6,1.5,5.2
2014 Paris R64,L vs Robredo,4.4,3.5,5.1,53.4%,51.4%,47.6%,52.0%,59.2%,34.9%,23.0,11.0,-5.5,-5.7
2014 Washington F,L vs Raonic,2.8,3.1,2.3,40.8%,31.6%,33.3%,66.7%,59.8%,32.4%,1.5,3.0,-4.5,-18.0
2014 Washington SF,W vs Gasquet,3.7,3.4,4.0,48.8%,53.3%,57.1%,61.5%,61.0%,29.1%,10.5,6.0,-5.5,-6.8
Career (24 matches),,3.3,3.3,3.2,50.3%,49.0%,47.5%,46.9%,55.1%,31.2%,4.4,4.2,-2.8,-4.6
