Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2023 Australian Open R128,L vs Auger Aliassime,18.0%,83.3%,15.9%,81.8%,17.9%,10.5%,16.7%,7.8%,33.3%,1.1%,33.3%,86,105
2022 Mouilleron CH F,L vs Sels,7.5%,100.0%,18.0%,65.0%,11.0%,22.2%,0.0%,5.6%,0.0%,1.2%,50.0%,32,45
2021 Australian Open R128,L vs Medvedev,36.1%,73.1%,27.0%,63.4%,7.7%,11.8%,0.0%,0.0%,0.0%,1.9%,25.0%,110,104
2020 Sofia F,L vs Sinner,10.7%,66.7%,12.1%,78.3%,8.1%,11.5%,0.0%,2.7%,25.0%,1.7%,25.0%,-17,30
2020 St Petersburg R32,L vs Rublev,0.0%,-,5.0%,16.7%,19.0%,0.0%,0.0%,5.7%,0.0%,0.6%,0.0%,62,104
2020 US Open R16,L vs De Minaur,3.0%,66.7%,20.0%,66.7%,15.9%,32.4%,0.0%,3.5%,10.0%,0.3%,0.0%,91,75
2020 US Open R64,W vs Raonic,5.4%,100.0%,10.2%,85.2%,22.2%,33.3%,10.0%,12.9%,60.0%,0.5%,100.0%,97,88
2020 Montpellier F,L vs Monfils,18.9%,90.0%,27.9%,78.9%,9.8%,14.8%,11.1%,2.5%,25.0%,1.7%,50.0%,13,29
2020 Australian Open R128,L vs Karlovic,11.9%,80.0%,15.1%,62.1%,49.0%,45.5%,25.0%,11.1%,0.0%,0.9%,0.0%,90,71
2019 Davis Cup Finals RR,W vs Opelka,10.7%,75.0%,13.0%,66.7%,21.3%,25.0%,0.0%,13.0%,50.0%,0.0%,-,21,57
2017 San Francisco CH SF,W vs Mmoh,10.8%,75.0%,18.8%,75.0%,17.7%,26.7%,25.0%,9.1%,100.0%,0.0%,-,12,50
2017 San Francisco CH QF,W vs Tiafoe,6.3%,100.0%,13.8%,76.9%,25.0%,33.3%,33.3%,0.0%,0.0%,1.9%,50.0%,30,48
2017 Doha R32,L vs Verdasco,10.0%,80.0%,8.4%,66.7%,12.3%,0.0%,12.5%,0.0%,0.0%,1.3%,50.0%,-10,19
2015 Valencia SF,L vs Sousa,14.0%,71.4%,17.4%,55.0%,18.8%,23.1%,22.2%,0.0%,0.0%,0.0%,-,45,66
2015 Washington R32,W vs Young,17.0%,87.5%,11.7%,73.3%,20.9%,33.3%,0.0%,0.0%,0.0%,0.0%,-,109,138
2015 Miami R64,W vs Del Potro,8.6%,100.0%,15.3%,90.9%,14.3%,6.3%,4.3%,0.0%,0.0%,1.6%,66.7%,60,85
2015 Rotterdam R32,W vs Kohlschreiber,2.3%,100.0%,6.2%,66.7%,29.2%,37.5%,50.0%,0.0%,0.0%,0.0%,-,-24,-2
2014 Paris R64,L vs Robredo,13.4%,66.7%,22.6%,71.1%,18.8%,28.6%,7.4%,2.3%,33.3%,1.3%,60.0%,13,32
2014 Washington F,L vs Raonic,4.0%,50.0%,7.3%,42.9%,13.6%,23.1%,0.0%,5.6%,33.3%,2.2%,0.0%,53,32
2014 Washington SF,W vs Gasquet,15.3%,86.7%,13.6%,78.6%,15.9%,45.5%,5.9%,1.8%,0.0%,0.3%,100.0%,24,29
Career (24 matches),,12.4%,80.8%,15.1%,71.9%,17.0%,24.8%,9.4%,4.9%,20.6%,0.8%,43.6%,47,61
