Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,16,5,11,31.3%,15-25,37.5%,183-209,46.7%,3-3,50.0%,16,75.8%,17.2%,9.7%,8.7%,52.3%,76.8%,44.2%,61.3%,34.6%,48.5%,0.89,QF (Cuernavaca)
2023,14,6,8,42.9%,16-17,48.5%,161-166,49.2%,3-3,50.0%,14,78.4%,19.5%,9.8%,5.1%,54.7%,72.8%,48.5%,61.8%,36.4%,49.5%,0.95,F (Koblenz)
2022,48,35,13,72.9%,74-34,68.5%,597-487,55.1%,14-7,66.7%,48,86.6%,21.4%,15.0%,4.9%,58.2%,79.2%,51.6%,67.7%,36.8%,52.3%,1.14,W (2x)
2021,2,0,2,0.0%,2-4,33.3%,27-31,46.6%,0-1,0.0%,2,85.7%,10.3%,16.9%,6.3%,61.4%,75.0%,46.6%,64.0%,30.1%,47.8%,0.84,R32 (2x)
2020,1,0,1,0.0%,1-2,33.3%,14-16,46.7%,0-0,-,1,80.0%,13.3%,21.5%,8.9%,51.9%,82.9%,50.0%,67.1%,31.0%,48.2%,0.94,R32 (Calgary)
2019,17,14,3,82.4%,30-8,78.9%,215-137,61.1%,2-2,50.0%,17,88.2%,32.9%,16.4%,5.2%,59.3%,81.8%,50.8%,69.2%,42.2%,55.3%,1.37,W (2x)
2018,37,29,8,78.4%,61-29,67.8%,487-396,55.2%,10-5,66.7%,37,84.2%,25.1%,9.8%,4.2%,58.4%,77.3%,51.8%,66.7%,39.5%,52.5%,1.19,W (2x)
2017,25,18,7,72.0%,40-19,67.8%,332-255,56.6%,6-5,54.5%,25,87.4%,24.7%,12.0%,3.4%,59.4%,77.1%,56.0%,68.5%,37.2%,52.7%,1.18,W (Busan)
2016,3,2,1,66.7%,4-3,57.1%,40-41,49.4%,3-1,75.0%,3,94.7%,2.6%,18.8%,1.9%,65.4%,85.1%,43.5%,70.7%,26.1%,49.1%,0.89,QF (Bratislava)
2014,1,0,1,0.0%,1-2,33.3%,11-16,40.7%,0-0,-,1,69.2%,14.3%,6.1%,4.9%,62.2%,64.7%,48.4%,58.5%,34.8%,46.0%,0.84,R32 (Irving)
2013,26,19,7,73.1%,38-24,61.3%,339-306,52.6%,10-8,55.6%,26,84.2%,21.0%,13.9%,5.0%,56.3%,77.9%,52.2%,66.7%,37.6%,51.9%,1.13,W (2x)
2012,27,17,10,63.0%,37-29,56.1%,349-331,51.3%,10-6,62.5%,27,85.3%,17.2%,11.4%,4.5%,56.3%,75.4%,53.7%,65.9%,34.7%,50.5%,1.02,W (2x)
2011,38,25,13,65.8%,55-28,66.3%,442-350,55.8%,6-4,60.0%,38,86.1%,24.5%,12.5%,3.7%,58.1%,76.8%,54.0%,67.2%,38.2%,52.5%,1.16,SF (3x)
2010,16,2,14,12.5%,9-29,23.7%,162-218,42.6%,1-7,12.5%,16,74.7%,11.8%,8.0%,5.2%,55.7%,73.4%,48.5%,62.3%,32.2%,47.0%,0.85,R16 (2x)
2009,3,0,3,0.0%,1-6,14.3%,22-39,36.1%,0-0,-,0,,,,,,,,,,,,R32 (3x)
2008,3,0,3,0.0%,1-6,14.3%,25-39,39.1%,0-1,0.0%,0,,,,,,,,,,,,R32 (3x)
2007,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Granby)
Career,278,172,106,61.9%,385-267,59.0%,3412-3049,52.8%,68-53,56.2%,271,84.2%,21.4%,12.3%,4.8%,57.4%,77.2%,51.5%,66.3%,36.9%,51.5%,1.09,
