Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Thomas Fabbiano [ITA],6,2,75.0%,1,0,1,0.0%,2008,2021,5,1.18,13.7%,3.6%,59.2%,75.5%,45.0%,63.0%,43.6%,63.3%,48.8%
7,Andrea Arnaboldi [ITA],4,3,57.1%,3,3,0,100.0%,2006,2020,4,1.15,19.7%,4.4%,59.0%,81.5%,52.1%,69.4%,35.2%,76.9%,26.1%
6,Matteo Viola [ITA],5,1,83.3%,3,1,2,33.3%,2006,2018,4,1.24,10.6%,4.2%,53.9%,78.1%,46.7%,63.6%,45.1%,68.0%,41.3%
6,Daniele Giorgini [ITA],0,6,0.0%,1,0,1,0.0%,2007,2011,0,,,,,,,,,,
6,Marco Viola [ITA],3,3,50.0%,1,0,1,0.0%,2007,2011,0,,,,,,,,,,
5,Mirza Basic [BIH],2,3,40.0%,5,1,4,20.0%,2011,2020,4,1.10,15.2%,4.6%,60.3%,77.1%,57.1%,69.1%,34.0%,66.7%,34.8%
5,Stefano Travaglia [ITA],4,1,80.0%,2,2,0,100.0%,2009,2019,3,1.07,12.9%,2.7%,67.1%,78.1%,51.4%,69.3%,32.9%,64.3%,46.2%
5,Norbert Gombos [SVK],3,2,60.0%,1,1,0,100.0%,2011,2018,4,1.03,15.2%,4.1%,59.5%,76.7%,52.5%,66.9%,34.1%,58.8%,47.4%
5,Dusan Lajovic [SRB],2,3,40.0%,5,2,3,40.0%,2010,2016,3,0.81,12.0%,4.8%,53.1%,72.1%,46.9%,60.3%,32.3%,57.1%,30.8%
5,Enrico Iannuzzi [ITA],5,0,100.0%,2,2,0,100.0%,2006,2012,0,,,,,,,,,,
5,Alberto Brizzi [ITA],0,5,0.0%,1,0,1,0.0%,2007,2011,0,,,,,,,,,,
5,Photos Kallias [CYP],3,2,60.0%,3,2,1,66.7%,2006,2009,0,,,,,,,,,,
4,Filippo Baldi [ITA],3,1,75.0%,2,0,2,0.0%,2018,2019,4,1.03,20.2%,4.1%,62.8%,80.8%,51.2%,69.8%,31.2%,69.2%,31.8%
4,Uladzimir Ignatik [BLR],3,1,75.0%,1,0,1,0.0%,2017,2019,4,1.24,15.3%,1.6%,60.6%,80.8%,56.1%,71.1%,35.8%,69.2%,37.9%
4,Viktor Galovic [ITA],2,2,50.0%,4,3,1,75.0%,2010,2016,1,0.95,13.2%,2.2%,73.6%,79.1%,33.3%,67.0%,31.3%,71.4%,66.7%
