Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2015 Sao Paulo F,L vs Cuevas,30.1%,44.1%,50.8%,37.3%,38.7%,56.5%,44.7%,49.5%,28.0%,35.1%,0.0%,13.8%,20.7%,60.0%,19
2014 Sacramento CH R16,L vs Donaldson,36.4%,46.6%,48.9%,39.8%,53.1%,65.3%,47.8%,59.2%,42.9%,46.4%,100.0%,20.0%,30.0%,50.0%,51
Career (2 matches),,33.1%,45.3%,50.0%,38.5%,45.0%,60.4%,45.9%,53.8%,34.8%,40.0%,66.7%,16.9%,25.4%,55.1%,39
