Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,7,1,6,14.3%,2-12,14.3%,56-81,40.9%,0-4,0.0%,7,68.2%,16.4%,7.2%,3.3%,56.3%,64.5%,47.9%,57.2%,35.1%,46.0%,0.82,R16 (Biella 1)
2020,10,5,5,50.0%,10-12,45.5%,106-113,48.4%,3-3,50.0%,10,84.0%,13.1%,15.4%,3.2%,60.2%,77.4%,50.8%,66.8%,32.8%,49.3%,0.99,QF (Parma)
2019,27,13,14,48.1%,30-32,48.4%,313-312,50.1%,8-9,47.1%,27,85.8%,14.8%,15.9%,4.1%,62.2%,77.3%,51.3%,67.5%,33.2%,50.0%,1.02,SF (Ortisei)
2018,40,24,16,60.0%,54-42,56.3%,483-442,52.2%,7-9,43.8%,40,81.6%,23.6%,12.4%,3.9%,59.4%,74.6%,49.5%,64.4%,37.8%,50.8%,1.06,W (Samarkand)
2017,37,19,18,51.4%,46-41,52.9%,436-422,50.8%,8-9,47.1%,37,81.4%,20.4%,12.4%,3.8%,59.8%,75.4%,47.5%,64.2%,36.1%,50.4%,1.01,SF (3x)
2016,41,24,17,58.5%,53-46,53.5%,514-493,51.0%,12-10,54.5%,40,80.8%,20.4%,12.7%,3.5%,61.1%,76.1%,45.6%,64.2%,36.4%,50.3%,1.02,W (3x)
2015,34,19,15,55.9%,45-34,57.0%,426-382,52.7%,7-11,38.9%,32,86.5%,19.9%,15.6%,3.8%,58.8%,78.3%,50.5%,66.9%,36.1%,51.3%,1.09,W (Portoroz)
2014,23,12,11,52.2%,30-26,53.6%,297-274,52.0%,6-8,42.9%,23,82.7%,21.9%,16.0%,5.1%,60.4%,74.6%,48.5%,64.2%,36.6%,50.3%,1.03,F (Kaohsiung)
2013,3,0,3,0.0%,1-6,14.3%,28-42,40.0%,0-2,0.0%,3,74.3%,6.1%,10.2%,2.9%,68.4%,70.2%,47.7%,63.1%,28.7%,46.1%,0.78,R32 (3x)
2012,18,6,12,33.3%,16-25,39.0%,173-207,45.5%,1-0,100.0%,18,72.5%,18.4%,10.2%,7.2%,55.9%,71.9%,45.8%,60.4%,34.9%,47.9%,0.88,QF (2x)
2011,2,0,2,0.0%,1-4,20.0%,22-31,41.5%,1-1,50.0%,2,80.0%,3.8%,7.3%,4.1%,60.6%,73.5%,43.4%,61.7%,27.9%,46.1%,0.73,R32 (2x)
2010,1,0,1,0.0%,1-2,33.3%,15-17,46.9%,0-0,-,1,81.3%,12.5%,8.4%,1.7%,58.8%,74.3%,44.9%,62.2%,38.2%,50.0%,1.01,R32 (Napoli2)
2009,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Milan)
2008,7,4,3,57.1%,8-9,47.1%,80-84,48.8%,1-1,50.0%,0,,,,,,,,,,,,QF (Brasov)
2007,2,0,2,0.0%,1-4,20.0%,20-28,41.7%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
2006,2,1,1,50.0%,2-3,40.0%,21-30,41.2%,2-0,100.0%,0,,,,,,,,,,,,R16 (Como)
Career,255,128,127,50.2%,300-300,50.0%,2996-2970,50.2%,56-68,45.2%,240,81.7%,19.5%,13.3%,4.1%,59.9%,75.4%,48.3%,64.6%,35.8%,50.1%,1.01,
