Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2015 Sao Paulo F,L vs Cuevas,0.0%,-,5.6%,70.0%,19.7%,16.3%,20.0%,2.4%,10.5%,1.4%,25.0%,39,38
2014 Sacramento CH R16,L vs Donaldson,0.0%,-,5.6%,60.0%,10.2%,12.0%,0.0%,7.9%,9.1%,1.4%,75.0%,-34,-25
Career (2 matches),,0.0%,-,5.6%,65.0%,14.6%,14.0%,10.5%,4.1%,10.0%,1.4%,50.0%,3,6
