Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Segovia CH R32,L vs Grenier,21% (3/14),100% (3/3),0/1,31% (4/13),25% (1/4),0/0,0/1,0/1,0/0,0/1
2019 Phoenix CH R64,L vs Carballes Baena,18% (2/11),50% (1/2),0/2,40% (4/10),50% (2/4),0/1,0/0,1/1,0/0,0/0
2019 Bergamo CH QF,L vs De Greef,9% (1/11),0% (0/1),0/1,18% (2/11),50% (1/2),0/0,0/0,3/3,0/0,1/1
2019 Bergamo CH R16,W vs Giustino,50% (4/8),100% (4/4),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,1/1,0/0
2019 Bergamo CH R32,W vs Taberner,20% (2/10),100% (2/2),0/0,10% (1/10),100% (1/1),2/2,1/1,0/0,1/1,0/0
2019 Cherbourg CH QF,L vs Travaglia,14% (2/14),50% (1/2),0/2,29% (4/14),50% (2/4),1/1,1/1,2/2,0/0,1/1
2019 Cherbourg CH R16,W vs Bonzi,31% (5/16),20% (1/5),0/1,27% (4/15),75% (3/4),1/1,1/1,0/0,0/0,0/0
2019 Cherbourg CH R32,W vs Ignatik,50% (4/8),75% (3/4),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2019 Sofia Q2,L vs Lazarov,31% (5/16),100% (5/5),0/4,29% (5/17),0% (0/5),3/5,1/3,2/3,0/1,0/1
2019 Sofia Q1,W vs Molleker,56% (9/16),33% (3/9),0/0,0% (0/16),- (0/0),2/2,1/1,2/2,0/0,0/0
2019 Australian Open R128,L vs Carreno Busta,8% (2/26),100% (2/2),0/3,24% (6/25),50% (3/6),2/2,1/1,2/2,0/0,1/1
2019 Playford CH R16,L vs Li,36% (5/14),80% (4/5),1/3,50% (7/14),43% (3/7),4/4,1/1,2/3,0/0,1/1
2019 Playford CH R32,W vs Majchrzak,44% (7/16),57% (4/7),2/4,38% (6/16),33% (2/6),2/3,0/0,2/2,0/0,0/0
2018 Mouilleron-Le-Captif CH R32,L vs Janvier,25% (2/8),0% (0/2),0/2,63% (5/8),20% (1/5),0/0,0/0,0/2,0/0,0/1
2018 Brest CH R32,L vs Moutet,23% (3/13),33% (1/3),0/2,31% (4/13),25% (1/4),1/1,1/1,0/1,0/0,0/0
2018 Orleans CH SF,L vs Hoang,20% (2/10),50% (1/2),1/3,30% (3/10),0% (0/3),0/0,0/0,1/1,0/0,0/0
2018 Orleans CH QF,W vs Griekspoor,50% (5/10),80% (4/5),0/1,22% (2/9),50% (1/2),2/2,0/0,0/0,0/0,0/0
2018 Orleans CH R16,W vs Vatutin,50% (5/10),80% (4/5),1/1,33% (3/9),67% (2/3),2/2,0/0,0/0,0/0,0/0
2018 Orleans CH R32,W vs Gombos,33% (5/15),60% (3/5),0/3,27% (4/15),25% (1/4),3/3,1/1,2/2,0/0,2/2
2018 St. Petersburg R32,L vs Bautista Agut,10% (1/10),0% (0/1),0/1,30% (3/10),0% (0/3),0/0,0/0,1/3,0/0,0/1
2019 (13 matches),,28.3%,64.7%,14.3%,25.3%,44.4%,85.2%,76.9%,84.2%,75.0%,66.7%
2018 (47 matches),,34.8%,60.8%,19.2%,28.0%,36.5%,86.0%,97.3%,68.0%,93.3%,60.0%
2017 (42 matches),,30.5%,68.1%,13.3%,32.2%,42.8%,73.8%,81.1%,76.6%,88.9%,69.2%
2016 (51 matches),,32.7%,61.3%,18.8%,29.5%,36.1%,79.6%,88.6%,77.5%,100.0%,78.3%
2015 (32 matches),,26.4%,58.4%,7.7%,23.3%,48.3%,88.2%,83.9%,85.4%,100.0%,78.6%
Career (229 matches),,31.9%,62.8%,16.5%,28.4%,39.6%,81.5%,88.7%,77.9%,94.9%,71.4%
