Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,5,Hard,12,7,5,58.3%,6,3,3,50.0%,2015,2019,R128,8,1.03,17.4%,3.1%,63.8%,79.3%,48.4%,68.1%,32.9%,75.0%,50.0%
Roland Garros,3,Clay,7,4,3,57.1%,1,0,1,0.0%,2015,2017,R128,4,1.03,13.9%,2.4%,57.7%,75.9%,50.3%,65.0%,36.2%,65.6%,45.2%
Wimbledon,5,Grass,10,4,6,40.0%,7,3,4,42.9%,2015,2019,R128,2,0.91,11.6%,6.2%,61.3%,75.4%,47.1%,64.4%,32.4%,65.0%,12.5%
US Open,5,Hard,6,1,5,16.7%,0,0,0,-,2014,2018,Q2,2,0.71,12.0%,5.1%,53.8%,72.9%,39.7%,57.6%,30.3%,63.2%,27.3%
Miami Masters,3,Hard,3,0,3,0.0%,2,0,2,0.0%,2015,2019,Q1,3,0.89,8.7%,7.7%,53.4%,72.1%,43.3%,58.7%,36.7%,56.0%,16.7%
Sofia,2,Hard,3,1,2,33.3%,3,0,3,0.0%,2018,2019,Q2,3,1.10,19.0%,2.4%,60.1%,76.3%,48.5%,65.2%,38.2%,33.3%,30.0%
Rome Masters,3,Clay,3,0,3,0.0%,0,0,0,-,2015,2017,R64,3,0.58,4.9%,2.2%,53.5%,69.7%,47.7%,59.5%,23.6%,59.1%,20.0%
Sao Paulo,2,Clay,8,6,2,75.0%,5,3,2,60.0%,2015,2016,F,8,1.05,11.2%,3.6%,59.1%,71.4%,56.3%,65.3%,36.4%,56.4%,45.8%
Chennai,2,Hard,6,4,2,66.7%,2,1,1,50.0%,2015,2016,R16,3,0.93,14.2%,2.2%,54.3%,76.2%,50.0%,64.2%,33.3%,40.0%,38.9%
