Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
08-Nov-2021,Roanne CH,Hard,R32,530,134,(7) Radu Albot [MDA] d. (LL) Vanni,6-2 6-3,0.70,2.0%,0.0%,44.9%,63.6%,51.9%,1/4,1:07
08-Nov-2021,Roanne CH,Hard,Q2,530,433,(8) Georgii Kravchenko [UKR] d. Vanni,6-2 3-0 RET,0.48,2.8%,5.6%,58.3%,47.6%,33.3%,4/8,0:49
08-Nov-2021,Roanne CH,Hard,Q1,530,333,Vanni d. (2) Michael Geerts [BEL],7-6(6) 6-2,1.02,9.9%,2.8%,60.6%,83.7%,39.3%,1/1,1:40
09-Aug-2021,San Marino CH,Clay,Q1,416,276,(1) Pavel Kotov [RUS] d. Vanni,6-4 6-1,0.61,0.0%,5.6%,57.4%,51.6%,43.5%,6/11,1:20
02-Aug-2021,M25 Bolzano,Clay,QF,417,623,Matteo Arnaldi [GBR] d. (5) Vanni,2-6 6-3 6-4,,,,,,,,
02-Aug-2021,M25 Bolzano,Clay,R16,417,1329,(5) Vanni d. (Q) Lisandru Rodriguez [FRA],6-4 6-2,,,,,,,,
02-Aug-2021,M25 Bolzano,Clay,R32,417,985,(5) Vanni d. (WC) Gianmarco Ferrari [ITA],6-7(8) 6-3 7-6(5),,,,,,,,
26-Jul-2021,Segovia CH,Hard,R32,428,409,(Q) Nicolas Moreno De Alboran [ESP] d. (Q) Vanni,6-4 6-3,0.77,12.8%,2.1%,51.1%,79.2%,52.2%,0/2,1:14
26-Jul-2021,Segovia CH,Hard,Q2,428,348,Vanni d. (4) Ryan Peniston [GBR],6-4 6-3,1.70,18.0%,2.0%,66.0%,87.9%,52.9%,0/0,1:25
26-Jul-2021,Segovia CH,Hard,Q1,428,349,Vanni d. (6) Nick Chappell [USA],6-1 6-2,2.31,18.9%,10.8%,54.1%,80.0%,76.5%,1/1,0:58
05-Jul-2021,Perugia CH,Clay,R32,427,96,(1) Salvatore Caruso [ITA] d. (WC) Vanni,7-6(5) 6-4,0.51,13.5%,4.1%,59.5%,72.7%,56.7%,3/4,1:47
21-Jun-2021,Milan CH,Clay,R32,425,266,Jiri Lehecka [CZE] d. (WC) Vanni,6-3 7-6(5),0.84,3.0%,3.0%,57.6%,55.3%,35.7%,4/9,1:51
14-Jun-2021,Forli CH,Clay,Q2,433,392,(4) Sebastian Fanselow [GER] d. (8) Vanni,2-6 6-2 7-5,0.93,3.4%,2.3%,56.3%,57.1%,44.7%,5/11,2:39
14-Jun-2021,Forli CH,Clay,Q1,433,,(8) Vanni d. (WC) Michele Vianello [ITA],6-3 6-4,1.35,1.9%,0.0%,71.7%,68.4%,46.7%,2/4,1:30
07-Jun-2021,M15 Gaiba,Grass,R32,431,513,Antoine Bellier [SUI] d. (3) Vanni,5-7 6-3 6-2,,,,,,,,
31-May-2021,Biella 7 CH,Clay,Q2,431,305,(6) Camilo Ugo Carabelli [ARG] d. (Alt) Vanni,6-2 6-2,0.56,1.8%,3.6%,67.3%,54.1%,38.9%,4/8,1:23
31-May-2021,Biella 7 CH,Clay,Q1,431,283,(Alt) Vanni d. (3) Evgeny Karlovskiy [RUS],6-3 6-1,1.63,16.0%,4.0%,48.0%,79.2%,53.8%,2/3,1:04
17-May-2021,Biella 6 CH,Clay,Q2,437,225,(1) Tomas Martin Etcheverry [ARG] d. (WC) Vanni,6-4 6-3,0.67,0.0%,5.2%,67.2%,61.5%,26.3%,1/5,1:46
17-May-2021,Biella 6 CH,Clay,Q1,437,295,(WC) Vanni d. (7) Nino Serdarusic [CRO],6-1 6-3,2.28,7.3%,0.0%,75.6%,83.9%,60.0%,0/0,1:19
