Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2022-11-07),1468,2,,,,,,,,,,,,
2020,451,81,,,,,,,,,,,,
2019,306,130,232,1501,215,1470,244,1429,202,1416,,,,
2018,168,317,193,1534,188,1494,208,1473,178,1452,365,86,,
2018,168,317,193,1534,188,1494,208,1473,178,1452,365,86,,
2017,236,220,219,1504,182,1494,232,1411,207,1392,805,46,,
2016,157,393,162,1588,138,1573,196,1473,158,1480,563,93,,
2015,106,552,150,1593,150,1544,148,1538,149,1504,651,80,,
2014,151,353,271,1384,255,1365,250,1372,,,379,161,,
2013,834,19,,,,,,,,,776,48,,
2012,304,149,,,,,,,,,374,160,,
2011,386,103,,,,,,,,,257,249,,
2010,369,111,,,,,,,,,783,40,,
2009,716,23,,,,,,,,,456,110,,
2008,360,94,,,,,,,,,559,78,,
2007,724,22,,,,,,,,,624,59,,
2006,667,29,,,,,,,,,948,20,,
