Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2017 US Open R128,W vs Khachanov,109.4,115.1,5.6,118.0,113.0,124,102,98.6,3.6,98.5,100.1,106,91
2016 Wimbledon R64,L vs Murray,111.3,118.8,3.9,120.2,116.9,124,107,100.5,4.0,104.0,99.1,109,92
2016 Roland Garros R128,L vs Djokovic,107.7,112.8,4.5,114.9,111.7,119,95,94.4,3.7,,93.0,99,85
2015 Roland Garros R64,L vs Anderson,107.5,115.0,5.3,,,123,100,97.7,4.3,,,110,87
2015 Australian Open R128,L vs Federer,108.4,116.5,5.5,,,125,101,96.8,4.0,,,104,87
2014 Wimbledon R64,L vs Wawrinka,107.5,112.8,5.4,,,125,99,99.3,4.6,,,107,86
2013 US Open R64,L vs Haas,111.2,,,,,125,,,,,,,93
2013 Wimbledon R64,L vs Murray,106.5,,,,,122,,,,,,,84
2013 Wimbledon R128,W vs Ward,103.2,,,,,120,,,,,,,77
2013 Australian Open R64,L vs Monfils,109.0,,,,,124,,,,,,,83
2012 US Open R128,L vs Querrey,109.1,,,,,126,,,,,,,86
2012 Wimbledon R128,L vs Harrison,112.3,,,,,124,,,,,,,62
2012 Roland Garros R128,L vs Chardy,111.1,,,,,126,,,,,,,81
2012 Australian Open R32,L vs Del Potro,112.1,,,,,126,,,,,,,90
2011 US Open R128,L vs Tsonga,107.7,115.9,6.5,,,124,92,97.6,7.0,,,109,80
2011 Wimbledon R64,W vs Troicki,120.2,125.1,7.5,,,133,101,110.8,17.7,,,133,80
2011 Roland Garros R128,L vs Nishikori,106.8,111.6,7.0,,,124,88,94.8,8.2,,,105,69
2011 Australian Open R128,L vs Simon,107.0,113.8,5.3,,,122,93,95.6,4.3,,,106,85
Career (18 matches),,108.9,115.4,5.7,118.0,113.4,133,88,98.5,5.7,99.6,99.2,133,62
