Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2017 Ningbo CH R32,W vs Soeda,1.01,1.19,68.2,3.4,13.5%,67.3%,2.1%,56.3%,34.4%,55.2%
2017 Tokyo R16,L vs Gasquet,1.04,0.72,53.5,2.1,10.5%,57.9%,0.0%,44.7%,40.0%,26.9%
2017 Tokyo R32,W vs Daniel,1.07,2.69,33.1,2.0,0.0%,81.8%,21.1%,78.9%,51.7%,46.2%
2017 Chengdu QF,L vs Baghdatis,0.73,0.45,29.4,2.1,7.4%,55.6%,7.7%,50.0%,25.9%,33.3%
2017 Chengdu R16,W vs Rublev,1.11,2.27,37.0,2.2,4.2%,79.2%,9.1%,72.7%,47.8%,50.0%
2017 US Open R64,L vs Albot,0.88,0.89,59.0,4.3,5.7%,63.6%,4.9%,63.0%,36.3%,37.8%
2017 US Open R128,W vs Khachanov,1.13,1.53,32.0,3.2,7.0%,78.9%,5.6%,63.0%,34.6%,43.8%
2017 Winston-Salem R32,L vs Johnson,0.74,0.65,42.9,2.4,10.7%,60.7%,4.0%,56.0%,32.4%,40.0%
2017 Jinan CH F,W vs Berankis,1.09,1.91,46.3,2.3,4.2%,75.0%,9.1%,72.7%,45.8%,45.5%
2017 Jinan CH SF,W vs Soeda,0.97,1.23,71.8,10.8,11.3%,75.5%,12.2%,63.3%,33.9%,43.3%
2017 Jinan CH R16,W vs Kecmanovic,0.92,1.74,36.5,2.0,4.3%,73.9%,15.0%,70.0%,50.0%,56.3%
2017 Chengdu CH F,W vs Donskoy,1.13,1.93,40.6,2.1,18.5%,74.1%,12.0%,80.0%,35.3%,43.8%
2017 Wimbledon R128,L vs Bolelli,0.77,0.65,28.2,2.0,6.1%,59.2%,4.5%,61.4%,34.0%,32.6%
2017 Roland Garros R128,L vs Stakhovsky,0.79,0.57,26.9,2.1,0.0%,67.9%,8.7%,65.2%,22.4%,25.6%
2017 Gimcheon CH R16,L vs Chiudinelli,0.97,0.66,42.9,2.0,6.1%,60.6%,6.1%,39.4%,26.9%,41.7%
2017 Gimcheon CH R32,W vs Gunneswaran,1.14,2.33,34.6,2.6,4.3%,78.3%,0.0%,65.0%,54.5%,60.0%
2017 Taipei CH F,W vs Ito,0.95,2.30,50.2,2.1,15.4%,92.3%,13.6%,72.7%,41.2%,40.0%
2017 Taipei CH SF,W vs Pospisil,1.12,2.07,33.4,2.5,20.7%,82.8%,11.1%,74.1%,38.9%,40.0%
2017 Taipei CH QF,W vs Soeda,1.21,2.62,29.3,2.0,10.0%,70.0%,23.5%,82.4%,48.1%,57.7%
2017 Taipei CH R16,W vs Wang,0.93,1.73,42.4,3.4,10.7%,71.4%,8.7%,78.3%,45.2%,50.0%
2017 (31 matches),,0.95,1.07,50.2,2.6,7.2%,68.0%,6.4%,63.0%,35.9%,42.1%
2016 (30 matches),,1.02,1.05,58.7,3.0,6.5%,68.3%,6.9%,63.0%,35.7%,34.6%
2015 (23 matches),,0.97,1.03,55.5,2.9,7.6%,64.4%,5.8%,63.1%,37.7%,39.0%
2014 (32 matches),,1.05,1.06,48.9,2.6,5.6%,63.5%,5.7%,66.0%,35.9%,35.6%
2013 (30 matches),,0.98,0.98,55.0,2.8,5.7%,63.7%,3.4%,59.0%,38.5%,38.9%
Career (170 matches),,0.99,1.03,54.5,2.8,6.4%,65.3%,5.7%,62.8%,36.4%,38.0%
