Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2017 Auckland R32,W vs Khachanov,0.0%,-,9.6%,63.6%,16.0%,26.5%,0.0%,9.6%,29.4%,0.0%,-,-3,19
2015 Beijing R16,W vs Troicki,1.7%,100.0%,10.3%,76.9%,8.2%,25.0%,0.0%,5.0%,15.4%,0.5%,0.0%,-20,-35
2015 Delray Beach QF,L vs Mannarino,0.0%,-,6.3%,77.8%,9.8%,16.7%,0.0%,4.6%,10.0%,0.4%,100.0%,-2,-26
2015 Australian Open R128,L vs Federer,0.0%,-,3.3%,33.3%,12.9%,26.9%,25.0%,6.8%,29.4%,0.3%,0.0%,-115,-117
2014 Dusseldorf R32,L vs Brown,1.2%,0.0%,12.7%,40.0%,14.3%,16.7%,50.0%,7.9%,28.6%,2.3%,0.0%,2,-7
2014 Auckland SF,W vs Ferrer,0.0%,-,6.7%,70.0%,7.0%,10.3%,25.0%,7.4%,18.8%,0.0%,-,14,25
Career (6 matches),,0.4%,50.0%,8.1%,60.0%,11.6%,20.3%,10.7%,6.8%,22.5%,0.5%,14.3%,-25,-25
