Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Evansville IN SF,L vs Min,20% (2/10),100% (2/2),1/4,67% (6/9),17% (1/6),2/2,0/0,3/4,0/0,1/1
2019 W25 Evansville IN QF,W vs Mandlik,31% (4/13),100% (4/4),0/2,15% (2/13),0% (0/2),3/4,2/2,1/1,1/1,0/0
2019 W25 Daegu QF,W vs Jeong,60% (6/10),100% (6/6),0/2,44% (4/9),50% (2/4),3/4,0/0,1/1,0/0,0/0
2019 W25 Osaka R32,L vs Sema,29% (2/7),50% (1/2),0/4,100% (7/7),14% (1/7),0/1,0/0,0/2,0/0,0/1
2019 W80 Palm Harbor FL R32,L vs Osuigwe,56% (5/9),80% (4/5),1/5,78% (7/9),0% (0/7),1/4,0/0,0/2,0/0,0/1
2019 W25 Canberra R16,L vs Inglis,40% (6/15),83% (5/6),2/4,38% (6/16),0% (0/6),4/5,1/2,2/3,0/1,0/1
2019 W25 Canberra R32,W vs Bozovic,57% (8/14),88% (7/8),2/4,50% (7/14),43% (3/7),4/6,1/1,0/0,1/1,0/0
2019 W25 Mildura R32,L vs Sun,25% (2/8),50% (1/2),0/3,100% (8/8),38% (3/8),0/1,0/0,0/2,0/0,0/1
2019 W15 Perth QF,L vs Marshall,50% (7/14),86% (6/7),2/7,62% (8/13),0% (0/8),3/6,1/1,0/1,0/0,0/0
2019 W15 Perth R16,W vs Mays,78% (7/9),86% (6/7),1/2,33% (3/9),33% (1/3),6/6,2/2,2/2,1/1,0/0
2019 W15 Antalya R32,L vs Damaschin,36% (4/11),75% (3/4),2/5,50% (5/10),0% (0/5),1/3,0/0,0/0,0/0,0/0
2019 W15 Antalya SF,L vs Naito,54% (7/13),100% (7/7),2/5,64% (9/14),22% (2/9),5/7,1/2,1/3,0/1,0/1
2019 W15 Antalya R16,W vs Aikawa,50% (7/14),71% (5/7),1/4,43% (6/14),17% (1/6),3/5,1/2,1/2,0/1,1/1
2019 W25 Petit Bourg Guadeloupe R16,L vs Le Bihan,25% (2/8),50% (1/2),1/5,86% (6/7),17% (1/6),1/1,0/0,1/1,0/0,1/1
2019 W25 Petit Bourg Guadeloupe R32,W vs Stefani,55% (6/11),83% (5/6),2/4,55% (6/11),33% (2/6),2/4,0/0,1/1,0/0,0/0
2019 W25 Playford R32,L vs Haas,38% (3/8),67% (2/3),2/4,78% (7/9),14% (1/7),0/2,0/0,0/2,0/0,0/1
2017 Nanao $25K R32,L vs Hondo,33% (3/9),100% (3/3),1/5,75% (6/8),0% (0/6),0/3,0/0,1/2,0/0,0/0
2017 Tsukuba $25K R32,L vs Sema,44% (4/9),75% (3/4),1/4,78% (7/9),14% (1/7),0/3,0/0,0/2,0/0,0/1
2017 Kofu $25K R32,L vs Haet,50% (4/8),25% (1/4),0/4,86% (6/7),17% (1/6),0/1,0/0,1/2,0/0,1/1
2017 Tokyo $25K R32,L vs Shimizu,33% (3/9),100% (3/3),1/5,75% (6/8),0% (0/6),1/3,0/0,0/1,0/0,0/0
2019 (16 matches),,44.8%,83.3%,29.7%,56.4%,18.6%,62.3%,75.0%,48.1%,50.0%,33.3%
2017 (9 matches),,48.5%,80.9%,34.1%,63.2%,16.7%,42.1%,63.6%,30.8%,50.0%,50.0%
2016 (9 matches),,54.3%,78.0%,32.4%,57.3%,23.5%,65.7%,87.5%,44.4%,75.0%,0.0%
2014 (1 matches),,12.5%,0.0%,0.0%,62.5%,20.0%,-,-,0.0%,-,0.0%
Career (35 matches),,47.4%,80.7%,31.0%,58.5%,19.2%,57.5%,74.2%,42.0%,57.1%,33.3%
