Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,50,25,25,50.0%,52-60,46.4%,506-496,50.5%,3-8,27.3%,47,55.8%,42.4%,0.3%,3.3%,70.9%,56.2%,43.3%,52.5%,46.7%,49.5%,0.98,W (W15 Singapore)
2024,38,18,20,47.4%,40-42,48.8%,376-372,50.3%,4-5,44.4%,0,,,,,,,,,,,,SF (W35 Hamamatsu)
2023,46,22,24,47.8%,46-48,48.9%,402-416,49.1%,1-4,20.0%,0,,,,,,,,,,,,W (W25 Nakhon Si Thammarat)
2022,63,34,29,54.0%,71-66,51.8%,618-612,50.2%,9-5,64.3%,0,,,,,,,,,,,,W (W25 Akko (previously Netanya))
2021,25,9,16,36.0%,19-34,35.8%,211-271,43.8%,3-2,60.0%,0,,,,,,,,,,,,SF (W15 Monastir)
2020,3,0,3,0.0%,2-6,25.0%,31-44,41.3%,0-2,0.0%,0,,,,,,,,,,,,R32 (3x)
2019,53,24,29,45.3%,49-66,42.6%,485-556,46.6%,5-2,71.4%,0,,,,,,,,,,,,F (W25 Daegu)
2018,42,20,22,47.6%,50-47,51.5%,417-424,49.6%,3-1,75.0%,0,,,,,,,,,,,,F (2x)
2017,17,5,12,29.4%,16-25,39.0%,164-212,43.6%,2-0,100.0%,0,,,,,,,,,,,,QF (Nishi Tama $15K)
2016,16,12,4,75.0%,25-12,67.6%,182-137,57.1%,0-1,0.0%,0,,,,,,,,,,,,F (Kyoto $10K)
2014,2,0,2,0.0%,1-4,20.0%,17-26,39.5%,0-0,-,0,,,,,,,,,,,,R32 (2x)
Career,355,169,186,47.6%,371-410,47.5%,3409-3566,48.9%,30-30,50.0%,47,55.8%,42.4%,0.3%,3.3%,70.9%,56.2%,43.3%,52.5%,46.7%,49.5%,0.98,
