Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2001 Rome R64,L vs Santopadre,4.3,4.7,3.7,48.5%,39.1%,14.3%,37.5%,55.6%,5.7%,-8.5,-7.9,0.0,0.0
2000 Roland Garros F,L vs Kuerten,4.3,4.5,4.1,49.4%,46.1%,57.9%,50.0%,56.3%,11.3%,1.0,0.3,3.5,1.6
2000 Roland Garros SF,W vs Squillari,5.3,5.0,5.6,64.7%,55.3%,62.9%,45.5%,47.9%,5.6%,15.0,8.7,7.0,3.8
2000 Rome F,W vs Kuerten,4.6,4.4,4.7,51.9%,56.3%,51.5%,46.2%,48.2%,10.3%,9.0,3.9,9.5,4.1
2000 Rome SF,W vs Hewitt,5.3,4.2,6.5,71.8%,76.5%,58.3%,30.8%,48.1%,6.2%,9.5,11.0,6.5,7.2
2000 Australian Open SF,L vs Kafelnikov,4.5,4.3,4.8,36.4%,60.0%,38.5%,28.6%,53.0%,11.5%,-2.0,-1.4,-9.0,-7.8
Career (6 matches),,4.6,4.5,4.7,51.6%,53.3%,53.6%,41.4%,51.6%,9.0%,4.0,2.3,2.9,1.9
