Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Osaka R32,W vs Ureke,100% (7/7),100% (7/7),2/2,43% (3/7),33% (1/3),4/6,1/1,0/0,0/0,0/0
2019 W60 Kyoto Q1,L vs Zhang,29% (2/7),50% (1/2),1/5,88% (7/8),14% (1/7),1/1,0/0,0/1,0/0,0/1
2018 Seoul R32,L vs Voegele,50% (7/14),100% (7/7),3/7,62% (8/13),13% (1/8),4/6,0/0,1/1,0/0,0/0
2017 Nonthaburi $15K F,W vs Sun,75% (6/8),83% (5/6),2/2,33% (3/9),33% (1/3),3/4,1/1,0/0,1/1,0/0
2017 Nonthaburi $15K SF,W vs Chan,60% (6/10),83% (5/6),1/3,45% (5/11),40% (2/5),4/4,1/1,0/0,1/1,0/0
2017 Nonthaburi $15K R16,W vs Cho,83% (5/6),100% (5/5),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,1/1,0/0
2017 Seoul Q1,L vs Kumkhum,11% (1/9),100% (1/1),0/3,60% (6/10),33% (2/6),1/1,0/0,2/3,0/0,2/2
2017 Yeongwol $15K R16,L vs Barnett,60% (6/10),50% (3/6),0/3,50% (5/10),0% (0/5),1/3,0/0,1/3,0/0,1/2
2017 Nonthaburi $25K R32,L vs Namigata,50% (5/10),80% (4/5),2/5,73% (8/11),25% (2/8),2/4,0/1,1/2,0/0,0/1
2017 Nonthaburi $15K R16,L vs Tomic,44% (4/9),75% (3/4),1/5,75% (6/8),0% (0/6),0/3,0/0,0/1,0/0,0/0
2017 Nonthaburi $15K R32,W vs Tan,71% (5/7),100% (5/5),1/1,13% (1/8),0% (0/1),4/5,2/2,0/0,1/1,0/0
2017 Gimcheon $15K QF,L vs Kijima,29% (4/14),50% (2/4),0/4,43% (6/14),33% (2/6),1/1,0/0,2/2,0/0,1/1
2017 Gimcheon $15K F,L vs Jeong,54% (7/13),71% (5/7),2/6,77% (10/13),30% (3/10),3/5,1/1,1/2,0/0,0/1
2017 Gimcheon $15K SF,W vs Cheapchandej,86% (6/7),83% (5/6),0/0,14% (1/7),100% (1/1),3/3,0/0,0/0,0/0,0/0
2017 Gimcheon $15K QF,W vs Bhambri,75% (6/8),83% (5/6),0/1,25% (2/8),50% (1/2),4/5,2/2,0/0,1/1,0/0
2017 Gimcheon $15K R16,W vs Yoshitomi,86% (6/7),83% (5/6),1/1,25% (2/8),50% (1/2),4/5,2/2,0/0,1/1,0/0
2017 Gimcheon $15K R32,W vs Han,100% (8/8),100% (8/8),3/3,57% (4/7),25% (1/4),4/7,1/2,0/0,0/1,0/0
2017 Sangju $15K F,L vs Jeong,22% (2/9),100% (2/2),1/4,63% (5/8),0% (0/5),1/2,0/0,0/1,0/0,0/0
2017 Sangju $15K SF,W vs Chang,75% (6/8),83% (5/6),1/2,33% (3/9),33% (1/3),3/5,2/3,0/0,1/1,0/0
2017 Sangju $15K R32,W vs Yea,71% (5/7),100% (5/5),1/1,13% (1/8),0% (0/1),5/5,2/2,0/0,1/1,0/0
2019 (2 matches),,64.3%,88.9%,42.9%,66.7%,20.0%,71.4%,100.0%,0.0%,-,0.0%
2018 (1 matches),,50.0%,100.0%,42.9%,61.5%,12.5%,66.7%,-,100.0%,-,-
2017 (18 matches),,58.5%,83.3%,37.5%,44.7%,26.3%,72.2%,80.0%,46.7%,81.8%,57.1%
2016 (23 matches),,61.2%,83.6%,47.8%,54.0%,20.5%,64.6%,66.7%,45.5%,81.8%,40.0%
2015 (11 matches),,50.0%,78.3%,40.0%,63.1%,18.2%,39.0%,66.7%,27.3%,100.0%,16.7%
Career (67 matches),,57.2%,81.9%,42.7%,53.2%,20.9%,62.4%,74.6%,48.2%,85.2%,51.9%
