Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,62.5%,0.0%,1.8%,9.1%,50.9%,75.0%,33.3%,54.5%,18.2%,38.4%,0.40,R32 (Seoul)
2018,1,0,1,0.0%,1-2,33.3%,13-14,48.1%,0-0,-,1,46.2%,50.0%,2.7%,8.0%,56.0%,57.1%,30.3%,45.3%,47.7%,46.6%,0.87,R32 (Seoul)
2017,1,0,1,0.0%,0-2,0.0%,0-12,0.0%,0-0,-,1,0.0%,0.0%,2.4%,2.4%,42.9%,44.4%,25.0%,33.3%,17.2%,26.8%,0.26,
2015,1,1,0,100.0%,0-0,-,0-0,-,0-0,-,0,,,,,,,,,,,,
Career,4,1,3,25.0%,1-6,14.3%,18-38,32.1%,0-0,-,3,40.7%,24.1%,2.3%,7.0%,51.2%,60.2%,29.8%,45.3%,34.2%,39.9%,0.63,
