Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2018 US Open R64,L vs Strycova,7,31,0.2,7.4%,32.6%,6,28,0.2,6.7%,31.5%,3.4%,3.4%,0.6,12.6%,20.0%
2018 Wimbledon R64,L vs Hsieh,15,23,0.7,13.5%,20.7%,15,21,0.7,14.3%,20.0%,6.7%,7.6%,1.3,20.7%,16.2%
2018 Wimbledon R128,W vs Bogdan,25,31,0.8,12.3%,15.2%,24,25,1.0,12.4%,13.0%,9.3%,3.1%,0.8,12.3%,16.2%
2017 US Open R128,L vs Ostapenko,10,24,0.4,6.9%,16.7%,7,22,0.3,5.4%,16.9%,3.1%,2.3%,0.9,20.8%,24.3%
2017 Wimbledon R128,L vs Kontaveit,12,11,1.1,9.9%,9.1%,11,8,1.4,9.9%,7.2%,4.5%,5.4%,1.3,24.0%,19.0%
2017 Roland Garros R128,L vs Cibulkova,12,18,0.7,10.8%,16.2%,12,15,0.8,11.5%,14.4%,7.7%,3.8%,1.3,25.2%,18.9%
2017 Australian Open R128,L vs Putintseva,36,51,0.7,17.1%,24.3%,35,44,0.8,17.9%,22.6%,12.3%,5.6%,0.7,19.0%,27.1%
2016 Wimbledon R64,L vs Kasatkina,19,26,0.7,13.4%,18.3%,16,23,0.7,12.7%,18.3%,11.1%,1.6%,1.1,20.4%,18.3%
2016 Wimbledon R128,W vs Govortsova,29,26,1.1,14.8%,13.3%,28,23,1.2,15.2%,12.5%,12.0%,3.3%,1.0,21.4%,20.9%
2016 Roland Garros R128,L vs Hsieh,18,14,1.3,13.7%,10.7%,17,13,1.3,13.3%,10.2%,10.2%,3.1%,1.8,27.5%,15.3%
2016 Australian Open R128,W vs Zanevska,31,27,1.1,14.2%,12.4%,27,26,1.0,13.2%,12.7%,11.2%,1.5%,0.8,19.3%,23.9%
2015 Wimbledon R64,L vs Giorgi,9,18,0.5,7.2%,14.4%,8,12,0.7,7.5%,11.2%,5.6%,0.9%,1.0,14.4%,14.4%
2015 Wimbledon R128,W vs Parmentier,11,13,0.8,11.7%,13.8%,8,12,0.7,9.4%,14.1%,5.9%,1.2%,0.6,12.8%,22.3%
2015 Australian Open R64,L vs Wickmayer,22,37,0.6,10.4%,17.5%,21,28,0.8,11.5%,15.3%,6.6%,4.9%,0.9,19.4%,21.3%
2015 Australian Open R128,W vs Voracova,14,20,0.7,14.7%,21.1%,13,18,0.7,14.6%,20.2%,7.9%,6.7%,0.4,12.6%,32.6%
2013 US Open R128,L vs Hampton,7,18,0.4,5.9%,15.3%,6,14,0.4,5.6%,13.1%,,,0.9,23.7%,27.1%
2013 Wimbledon R128,L vs Tsurenko,4,3,1.3,5.4%,4.1%,3,3,1.0,4.2%,4.2%,,,1.1,24.3%,23.0%
2012 US Open R64,L vs Jankovic,17,39,0.4,13.7%,31.5%,16,35,0.5,14.0%,30.7%,,,0.8,12.9%,16.1%
Career (18 matches),,298,430,0.7,11.8%,17.0%,273,370,0.7,11.7%,15.9%,7.4%,3.1%,0.9,19.1%,21.0%
