Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,7,2,5,28.6%,4-11,26.7%,53-74,41.7%,0-0,-,7,52.4%,32.8%,1.7%,2.6%,65.4%,55.1%,41.8%,50.5%,41.4%,46.0%,0.84,QF (Bogota)
2020,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,1,60.0%,20.0%,5.3%,8.8%,57.9%,66.7%,41.7%,56.1%,38.5%,46.7%,0.88,R32 (Monterrey)
2019,20,8,12,40.0%,20-27,42.6%,202-241,45.6%,2-2,50.0%,20,59.7%,32.3%,1.6%,3.2%,67.3%,58.5%,46.9%,54.7%,43.1%,48.8%,0.95,SF (Bogota)
2018,34,13,21,38.2%,29-46,38.7%,321-368,46.6%,6-4,60.0%,34,60.6%,32.4%,1.6%,3.5%,64.2%,59.9%,45.8%,54.9%,42.4%,48.6%,0.94,F (Bogota)
2017,35,14,21,40.0%,29-53,35.4%,354-418,45.9%,2-4,33.3%,35,62.0%,32.4%,1.6%,4.2%,60.0%,61.3%,43.4%,54.2%,42.7%,48.4%,0.93,F (Bogota)
2016,32,16,16,50.0%,36-39,48.0%,352-338,51.0%,2-8,20.0%,32,65.1%,37.4%,2.0%,2.9%,67.1%,59.5%,48.6%,55.9%,44.2%,50.2%,1.00,W (Seoul)
2015,34,17,17,50.0%,33-37,47.1%,315-316,49.9%,3-3,50.0%,27,65.9%,36.8%,1.7%,3.8%,69.9%,61.3%,49.6%,57.8%,42.3%,49.9%,1.00,SF (2x)
2014,21,10,11,47.6%,21-25,45.7%,201-219,47.9%,4-0,100.0%,18,-,-,2.2%,4.3%,60.9%,63.5%,41.6%,55.0%,43.6%,49.0%,0.97,QF (3x)
2013,19,8,11,42.1%,16-28,36.4%,166-217,43.3%,0-1,0.0%,8,-,-,1.9%,4.9%,56.4%,59.7%,39.6%,50.9%,43.1%,47.0%,0.88,SF (Seoul)
2012,15,8,7,53.3%,17-15,53.1%,139-141,49.6%,2-1,66.7%,0,,,,,,,,,,,,W (Bogota)
2011,5,3,2,60.0%,6-5,54.5%,51-57,47.2%,1-0,100.0%,0,,,,,,,,,,,,QF (Marbella)
Career,223,99,124,44.4%,211-288,42.3%,2162-2401,47.4%,22-23,48.9%,182,62.2%,34.1%,1.8%,3.6%,64.4%,60.3%,45.4%,55.0%,43.0%,48.9%,0.95,
