Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,93,32,61,34.4%,70-134,34.3%,815-1015,44.5%,3-11,21.4%,75,59.1%,31.5%,2.3%,4.4%,59.6%,60.1%,43.8%,53.5%,42.0%,47.8%,0.90
Clay,115,61,54,53.0%,130-132,49.6%,1215-1211,50.1%,18-9,66.7%,92,64.1%,36.8%,1.3%,2.9%,69.4%,59.7%,47.7%,56.1%,44.4%,50.2%,1.01
Grass,14,6,8,42.9%,11-20,35.5%,127-163,43.8%,1-3,25.0%,14,65.1%,27.3%,2.3%,4.6%,57.5%,66.4%,42.7%,56.3%,38.8%,47.3%,0.89
Carpet,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,-,-,2.5%,0.0%,55.0%,40.9%,44.4%,42.5%,37.0%,39.4%,0.64
Grand Slams,33,9,24,27.3%,21-49,30.0%,271-362,42.8%,2-8,20.0%,29,59.8%,34.0%,2.0%,4.0%,59.3%,61.4%,41.4%,53.3%,41.9%,47.5%,0.90
Premiers,21,6,15,28.6%,15-35,30.0%,187-268,41.1%,1-3,25.0%,21,59.7%,24.8%,1.3%,3.3%,65.3%,58.2%,46.0%,54.0%,37.6%,45.9%,0.82
Internationals,133,67,66,50.4%,139-157,47.0%,1333-1375,49.2%,18-10,64.3%,107,63.0%,37.1%,1.9%,3.7%,65.3%,60.7%,46.2%,55.6%,44.5%,50.0%,1.00
Finals,4,2,2,50.0%,4-5,44.4%,42-38,52.5%,0-0,-,3,50.0%,46.7%,0.5%,5.7%,63.9%,53.2%,42.9%,49.5%,49.5%,49.5%,0.98
Semi-finals,9,4,5,44.4%,9-11,45.0%,78-90,46.4%,0-0,-,8,53.0%,42.0%,0.2%,6.4%,68.9%,54.5%,46.2%,51.9%,44.1%,48.0%,0.92
Quarter-finals,19,9,10,47.4%,19-21,47.5%,177-175,50.3%,0-0,-,15,66.4%,42.2%,1.7%,2.5%,70.8%,60.3%,48.6%,56.9%,45.6%,51.2%,1.06
vs Righties,200,91,109,45.5%,194-257,43.0%,1964-2162,47.6%,19-19,50.0%,164,63.0%,35.1%,1.7%,3.6%,64.5%,60.6%,45.2%,55.1%,43.2%,49.1%,0.96
vs Lefties,21,6,15,28.6%,13-30,30.2%,169-217,43.8%,2-4,33.3%,17,55.2%,23.4%,2.5%,3.7%,63.7%,56.2%,48.2%,53.3%,39.2%,46.6%,0.84
vs Top 10,19,3,16,15.8%,5-33,13.2%,123-223,35.5%,0-2,0.0%,14,64.4%,18.7%,0.8%,3.9%,65.6%,57.5%,44.1%,52.9%,35.9%,44.6%,0.76
