Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Miami R16,W vs Eala,78% (7/9),100% (5/5),2/4,1/3,- (0/0),0/0,0/0,- (0/0),- (0/0)
2026 Indian Wells R16,L vs Swiatek,64% (7/11),71% (5/7),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2026 Indian Wells R32,W vs Ruzic,70% (7/10),38% (5/13),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2026 Doha R32,W vs Valentova,100% (7/7),42% (5/12),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2026 Doha R64,W vs Cristian,62% (8/13),36% (4/11),2/2,1/1,89% (8/9),0/0,0/0,- (0/0),- (0/0)
2026 Australian Open R16,L vs Gauff,62% (8/13),40% (2/5),1/1,0/0,50% (4/8),3/5,3/4,- (0/0),- (0/0)
2026 Australian Open R32,W vs Linette,78% (7/9),56% (5/9),2/3,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2026 Australian Open R64,W vs Parks,50% (12/24),31% (4/13),2/5,1/4,75% (9/12),0/1,0/0,- (0/0),- (0/0)
2026 Brisbane SF,L vs Sabalenka,78% (7/9),0% (0/4),0/0,0/0,75% (6/8),5/7,3/4,- (0/0),- (0/0)
2025 Wuhan R64,W vs Kostyuk,45% (10/22),36% (4/11),2/6,1/4,50% (3/6),1/2,0/0,- (0/0),- (0/0)
2025 Beijing R16,L vs Anisimova,56% (9/16),38% (3/8),1/1,0/0,25% (1/4),3/5,0/1,- (0/0),- (0/0)
2025 US Open R16,W vs Kostyuk,50% (15/30),50% (3/6),2/7,1/3,90% (9/10),0/1,0/0,0% (0/4),0% (0/3)
2025 US Open R32,W vs Noskova,76% (13/17),28% (5/18),2/4,1/1,0% (0/2),0/1,0/0,33% (2/6),50% (3/6)
2025 US Open R128,W vs Williams,90% (9/10),42% (5/12),2/3,1/1,57% (4/7),2/3,0/0,- (0/0),- (0/0)
2025 Montreal R64,W vs Ruzic,63% (10/16),67% (4/6),2/2,1/1,71% (5/7),2/2,0/0,- (0/0),- (0/0)
2025 Miami R32,L vs Svitolina,67% (8/12),40% (2/5),1/1,0/0,58% (7/12),2/4,2/3,- (0/0),- (0/0)
2025 Dubai SF,L vs Tauson,52% (11/21),22% (2/9),1/1,0/0,43% (3/7),1/3,1/2,60% (3/5),67% (4/6)
2025 Linz SF,L vs Alexandrova,50% (4/8),0% (0/4),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2025 Linz R16,W vs Sorribes Tormo,80% (8/10),50% (4/8),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2025 Australian Open R64,L vs Osaka,47% (8/17),33% (2/6),1/2,0/0,76% (13/17),2/4,2/3,- (0/0),- (0/0)
2026 (9 matches),,66.7%,44.3%,68.2%,53.8%,72.5%,61.5%,75.0%,-,-
2025 (14 matches),,56.2%,34.7%,58.1%,58.3%,61.5%,50.0%,50.0%,33.3%,46.7%
2024 (13 matches),,70.2%,41.0%,57.6%,50.0%,57.1%,54.2%,44.4%,66.7%,50.0%
2023 (24 matches),,54.8%,45.9%,53.5%,53.1%,56.3%,56.5%,56.3%,63.6%,43.9%
2022 (8 matches),,64.0%,38.3%,46.7%,75.0%,55.6%,47.6%,28.6%,66.7%,41.2%
Career (209 matches),,59.4%,45.4%,57.1%,55.8%,56.8%,46.9%,49.0%,58.1%,51.2%
