Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open SF,L vs Pegula,93.8,100.5,8.2,103.7,93.8,112,85,82.0,4.5,,86.5,90,71
2024 US Open QF,W vs Haddad Maia,97.2,100.7,7.4,107.1,97.9,113,85,84.1,4.1,85.3,80.0,92,76
2024 US Open R16,W vs Paolini,93.5,98.9,8.4,105.0,93.4,112,82,83.9,5.6,91.0,88.3,92,76
2024 US Open R32,W vs Potapova,93.1,99.5,7.7,105.4,97.3,110,81,85.2,3.1,84.5,84.8,91,79
2024 US Open R64,W vs Osaka,97.8,101.3,6.6,106.6,97.2,112,87,83.0,4.7,,84.0,91,75
2024 US Open R128,W vs Volynets,93.3,101.6,7.2,105.8,95.3,111,87,82.1,3.6,,86.5,89,76
2023 US Open SF,L vs Gauff,94.2,101.1,5.7,104.5,98.6,113,87,83.9,4.9,81.0,79.8,93,75
2023 US Open QF,W vs Cirstea,96.7,101.5,8.1,105.9,97.1,114,83,84.6,4.8,88.0,83.0,94,76
2023 US Open R16,W vs Wang,93.4,99.0,7.6,103.5,93.4,114,77,84.5,5.2,84.0,87.4,92,72
2023 US Open R32,W vs Townsend,93.0,99.2,7.8,103.4,95.9,112,82,82.4,4.1,79.0,80.5,92,76
2023 US Open R64,W vs Frech,94.0,101.7,6.9,105.8,101.4,112,89,84.1,2.8,,82.7,89,79
2023 US Open R128,W vs Hunter,98.1,103.3,5.7,105.0,97.9,112,92,85.8,4.3,,87.7,92,77
2023 Wimbledon R128,L vs Niemeier,97.8,101.7,6.3,106.4,101.5,112,87,88.1,5.2,91.4,88.5,96,77
2022 US Open R128,L vs Tomljanovic,96.6,101.3,5.9,107.4,97.9,112,90,87.3,4.0,86.3,89.0,95,81
2022 Wimbledon R128,L vs Halep,100.3,104.5,4.4,108.0,97.5,113,97,88.2,4.4,,,95,77
2021 US Open R128,L vs Sorribes Tormo,91.9,100.4,8.1,104.6,97.4,112,85,79.9,4.9,88.6,80.0,93,72
2021 Wimbledon QF,L vs Kerber,93.6,101.6,6.5,104.3,94.7,110,88,82.1,2.5,85.0,83.0,87,77
2021 Wimbledon R16,W vs Badosa,94.7,99.5,5.8,101.2,96.4,109,87,82.1,5.1,91.5,81.0,95,75
2021 Wimbledon R32,W vs Pavlyuchenkova,93.5,100.1,6.5,105.4,96.2,111,89,83.4,4.3,85.3,79.0,90,72
2021 Wimbledon R64,W vs Giorgi,97.2,104.8,5.3,105.8,100.8,113,91,84.6,5.2,88.8,86.0,94,76
Career (27 matches),,94.3,100.5,6.6,103.8,97.2,114,73,82.9,4.9,86.4,83.7,96,64
