Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,22,18,4,81.8%,35-13,72.9%,251-191,56.8%,3-0,100.0%,22,78.7%,34.4%,4.4%,2.1%,65.8%,69.3%,51.7%,63.3%,43.7%,53.0%,1.19,W (Doha)
2025,43,26,17,60.5%,57-42,57.6%,489-446,52.3%,8-6,57.1%,42,74.8%,28.7%,6.0%,3.1%,61.6%,66.8%,49.6%,60.2%,41.4%,50.7%,1.04,SF (3x)
2024,29,21,8,72.4%,43-16,72.9%,309-228,57.5%,6-1,85.7%,28,74.8%,40.4%,5.8%,3.4%,61.0%,69.2%,49.0%,61.4%,45.5%,53.2%,1.18,F (2x)
2023,50,36,14,72.0%,76-38,66.7%,625-502,55.5%,11-8,57.9%,49,74.5%,36.9%,4.5%,3.3%,63.1%,66.1%,51.6%,60.8%,44.6%,52.6%,1.14,F (2x)
2022,19,9,10,47.4%,23-19,54.8%,200-199,50.1%,6-2,75.0%,16,69.4%,27.4%,3.3%,3.7%,63.3%,64.7%,46.3%,58.0%,40.6%,49.4%,0.96,QF (Tallinn)
2021,29,18,11,62.1%,40-24,62.5%,337-286,54.1%,3-5,37.5%,27,72.8%,34.1%,5.3%,3.1%,63.5%,65.6%,49.0%,59.6%,43.0%,51.1%,1.06,SF (Australian Open)
2020,15,7,8,46.7%,17-18,48.6%,159-172,48.0%,4-0,100.0%,15,72.1%,23.8%,5.2%,3.8%,64.8%,66.5%,48.4%,60.1%,39.2%,49.6%,0.98,R16 (2x)
2019,41,28,13,68.3%,62-35,63.9%,519-429,54.7%,7-4,63.6%,40,74.7%,34.1%,5.7%,2.6%,64.4%,67.5%,49.2%,61.0%,43.4%,52.0%,1.11,W (Seoul)
2018,3,2,1,66.7%,4-3,57.1%,34-32,51.5%,0-0,-,3,71.9%,30.3%,6.0%,1.7%,61.5%,63.2%,53.3%,59.4%,42.7%,51.3%,1.05,R32 (US Open)
2017,1,0,1,0.0%,1-2,33.3%,11-16,40.7%,0-0,-,1,50.0%,30.8%,3.4%,5.7%,62.1%,59.3%,39.4%,51.7%,42.7%,47.0%,0.88,R32 (Seoul)
Career,252,165,87,65.5%,358-210,63.0%,2934-2501,54.0%,48-26,64.9%,243,74.1%,33.3%,5.1%,3.1%,63.2%,66.9%,49.7%,60.5%,43.0%,51.7%,1.09,
