Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),11,2993,7,2061,7,2031,13,1854,12,1777,159,498,,
2025,19,1996,12,1949,8,1921,24,1798,26,1721,219,390
2024,22,1971,7,1995,5,1963,14,1835,24,1742,518,120
2023,8,3650,6,2014,6,1965,6,1918,16,1766,,
2022,151,416,51,1804,52,1754,49,1728,41,1672,,
2021,32,1865,25,1920,31,1862,30,1782,16,1778,,
2020,27,2036,43,1795,30,1809,51,1704,,,368,207
2019,21,1864,16,1973,16,1929,23,1811,23,1760,439,140
2018,144,414,112,1659,85,1671,135,1545,122,1509,706,23
2017,267,201,,,,,,,,,696,42
2016,238,217,,,,,,,,,697,42
2015,362,103,,,,,,,,,590,59
2014,629,30,,,,,,,,,580,53
