Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,12,2,10,16.7%,5-24,17.2%,111-172,39.2%,2-1,66.7%,10,70.8%,8.9%,4.7%,3.2%,63.0%,67.2%,47.9%,60.1%,31.7%,46.0%,0.79
Clay,35,14,21,40.0%,38-47,44.7%,387-413,48.4%,7-6,53.8%,30,66.1%,26.0%,3.3%,4.3%,68.7%,63.1%,42.8%,56.8%,39.2%,48.0%,0.91
Grass,1,0,1,0.0%,0-3,0.0%,7-19,26.9%,0-0,-,1,46.2%,7.7%,1.9%,8.7%,60.6%,60.3%,31.7%,49.0%,29.3%,40.8%,0.58
Carpet,1,1,0,100.0%,2-0,100.0%,12-6,66.7%,0-0,-,0,,,,,,,,,,,
Grand Slams,4,0,4,0.0%,1-12,7.7%,45-78,36.6%,0-0,-,4,65.6%,8.1%,3.7%,4.7%,59.8%,66.5%,42.9%,57.0%,30.1%,44.4%,0.70
Masters,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,0.0%,1.9%,3.8%,67.3%,51.4%,52.9%,51.9%,26.1%,39.8%,0.54
Other Tours,32,9,23,28.1%,25-49,33.8%,309-403,43.4%,7-4,63.6%,30,65.8%,21.9%,3.2%,3.9%,67.4%,63.1%,43.1%,56.6%,37.3%,46.9%,0.86
Best of 5,7,3,4,42.9%,10-13,43.5%,105-110,48.8%,1-0,100.0%,5,67.5%,15.4%,3.5%,5.6%,63.1%,66.6%,42.4%,57.6%,34.0%,46.5%,0.80
Best of 3,42,14,28,33.3%,35-61,36.5%,412-500,45.2%,8-7,53.3%,36,66.6%,22.2%,3.6%,3.8%,67.8%,63.5%,44.2%,57.3%,37.6%,47.4%,0.88
Finals,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,62.5%,0.0%,2.0%,6.1%,57.1%,67.9%,42.9%,57.1%,22.9%,40.2%,0.53
Semi-finals,1,1,0,100.0%,0-0,-,0-0,-,0-0,-,0,,,,,,,,,,,
Quarter-finals,1,1,0,100.0%,2-0,100.0%,13-10,56.5%,1-0,100.0%,1,81.8%,27.3%,9.9%,4.9%,61.7%,74.0%,41.9%,61.7%,39.0%,50.6%,1.02
vs Righties,38,10,28,26.3%,29-64,31.2%,389-513,43.1%,8-7,53.3%,33,66.7%,18.5%,3.3%,4.3%,66.9%,63.8%,43.4%,57.0%,36.0%,46.6%,0.84
vs Lefties,9,5,4,55.6%,11-9,55.0%,94-83,53.1%,1-0,100.0%,7,63.6%,30.9%,4.4%,3.1%,67.6%,63.4%,44.8%,57.4%,40.9%,49.1%,0.96
