Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,11,6,5,54.5%,12-12,50.0%,115-126,47.7%,2-1,66.7%,11,66.9%,28.3%,4.7%,4.0%,64.9%,65.5%,45.4%,58.4%,39.0%,49.0%,0.94,SF (Oeiras 3)
2022,13,3,10,23.1%,10-18,35.7%,123-150,45.1%,0-3,0.0%,13,72.8%,20.0%,1.6%,3.4%,63.3%,64.6%,48.9%,58.9%,37.9%,47.8%,0.92,R16 (3x)
2021,10,4,6,40.0%,8-12,40.0%,97-98,49.7%,1-3,25.0%,10,74.5%,29.0%,4.5%,3.5%,62.2%,62.9%,57.2%,60.7%,40.7%,50.4%,1.04,QF (Oeiras 3)
2020,25,17,8,68.0%,36-24,60.0%,301-256,54.0%,1-3,25.0%,25,70.1%,38.7%,2.5%,2.5%,68.2%,62.6%,51.0%,58.9%,45.3%,52.1%,1.10,W (Maia)
2019,51,33,18,64.7%,72-49,59.5%,608-509,54.4%,4-9,30.8%,51,72.5%,37.1%,3.2%,3.9%,62.7%,65.6%,49.5%,59.6%,43.9%,51.7%,1.09,W (2x)
2018,62,40,22,64.5%,84-51,62.2%,692-544,56.0%,6-3,66.7%,62,73.9%,37.8%,2.6%,3.4%,69.9%,65.8%,50.3%,61.1%,44.0%,52.5%,1.13,W (2x)
2017,46,33,13,71.7%,72-36,66.7%,558-441,55.9%,6-4,60.0%,46,75.7%,36.4%,2.1%,3.7%,71.5%,64.8%,48.9%,60.3%,44.3%,52.2%,1.11,W (3x)
2016,31,18,13,58.1%,40-27,59.7%,348-320,52.1%,4-4,50.0%,30,72.0%,31.9%,2.0%,5.4%,70.1%,65.0%,46.6%,59.5%,41.8%,50.7%,1.03,SF (2x)
2015,6,1,5,16.7%,2-11,15.4%,56-80,41.2%,1-2,33.3%,6,57.6%,25.4%,3.6%,5.8%,54.9%,60.6%,45.0%,53.6%,37.5%,46.0%,0.81,R16 (Biella)
2014,2,0,2,0.0%,0-4,0.0%,9-24,27.3%,0-0,-,2,46.7%,11.8%,1.9%,15.9%,59.8%,62.5%,27.9%,48.6%,35.0%,41.4%,0.68,R32 (2x)
2013,35,20,15,57.1%,46-39,54.1%,387-385,50.1%,6-3,66.7%,35,67.5%,32.5%,2.9%,5.5%,63.8%,62.8%,47.2%,57.2%,42.2%,49.6%,0.99,F (Guayaquil)
2012,30,14,16,46.7%,33-36,47.8%,312-307,50.4%,3-2,60.0%,29,70.9%,30.8%,3.2%,5.3%,59.7%,66.2%,46.7%,58.4%,40.6%,49.7%,0.97,SF (Barranquilla)
2011,18,9,9,50.0%,23-21,52.3%,206-206,50.0%,2-2,50.0%,15,68.5%,32.9%,3.9%,6.4%,57.9%,67.2%,43.0%,57.0%,43.8%,50.2%,1.02,SF (Guayaquil)
2010,8,2,6,25.0%,3-12,20.0%,40-80,33.3%,0-1,0.0%,7,55.0%,11.9%,1.3%,5.3%,65.5%,59.8%,40.5%,53.2%,32.4%,43.0%,0.69,R16 (2x)
2009,6,2,4,33.3%,7-8,46.7%,67-69,49.3%,1-1,50.0%,0,,,,,,,,,,,,QF (Guayaquil)
Career,354,202,152,57.1%,448-360,55.4%,3919-3595,52.2%,37-41,47.4%,342,71.3%,33.7%,2.8%,4.3%,65.9%,64.8%,48.2%,59.1%,42.6%,50.8%,1.04,
