Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,1,0,1,0.0%,1-2,33.3%,11-18,37.9%,1-0,100.0%,1,57.1%,14.3%,0.0%,6.6%,69.2%,55.6%,46.4%,52.7%,31.0%,42.3%,0.66,R32 (Estoril)
2022,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,50.0%,22.2%,1.2%,6.2%,65.4%,67.9%,17.9%,50.6%,38.7%,45.5%,0.78,R32 (Bastad)
2021,10,2,8,20.0%,5-18,21.7%,81-132,38.0%,1-0,100.0%,9,66.0%,13.0%,3.2%,4.8%,59.8%,65.0%,45.8%,57.3%,31.5%,44.5%,0.74,R16 (Santiago)
2020,8,5,3,62.5%,9-9,50.0%,89-96,48.1%,4-0,100.0%,7,77.8%,16.5%,5.9%,4.5%,63.5%,70.9%,49.3%,63.0%,36.7%,49.9%,0.99,F (Buenos Aires)
2019,8,0,8,0.0%,2-17,10.5%,71-109,39.4%,0-3,0.0%,7,59.7%,19.2%,4.4%,4.2%,65.0%,63.7%,37.9%,54.7%,34.1%,44.9%,0.75,
2018,5,2,3,40.0%,6-7,46.2%,65-68,48.9%,1-1,50.0%,5,70.8%,27.3%,1.3%,2.2%,74.8%,61.8%,44.7%,57.5%,40.7%,48.9%,0.96,R16 (2x)
2017,5,4,1,80.0%,8-3,72.7%,58-38,60.4%,1-0,100.0%,5,76.6%,43.8%,4.5%,4.5%,78.3%,66.5%,50.0%,62.9%,46.5%,54.5%,1.25,R16 (Estoril)
2016,2,0,2,0.0%,0-4,0.0%,12-24,33.3%,0-0,-,2,64.7%,5.3%,0.9%,3.5%,79.1%,60.4%,41.7%,56.5%,36.4%,45.5%,0.84,
2013,3,2,1,66.7%,7-3,70.0%,56-36,60.9%,0-1,0.0%,1,43.8%,56.3%,1.0%,4.2%,68.8%,42.4%,50.0%,44.8%,50.5%,47.8%,0.91,
2012,1,0,1,0.0%,1-2,33.3%,10-18,35.7%,1-0,100.0%,1,53.8%,14.3%,3.3%,3.3%,73.6%,55.2%,41.7%,51.6%,38.8%,45.0%,0.80,R32 (Estoril)
2011,1,0,1,0.0%,1-2,33.3%,11-15,42.3%,0-0,-,1,69.2%,15.4%,7.4%,1.2%,63.0%,68.6%,33.3%,55.6%,35.1%,45.8%,0.79,R32 (Estoril)
2010,1,1,0,100.0%,2-1,66.7%,18-9,66.7%,0-1,0.0%,0,,,,,,,,,,,,
2007,2,1,1,50.0%,2-2,50.0%,14-18,43.8%,0-0,-,1,28.6%,0.0%,4.0%,6.0%,44.0%,50.0%,35.7%,42.0%,21.6%,33.3%,0.37,
2006,1,0,1,0.0%,1-2,33.3%,14-17,45.2%,0-1,0.0%,0,,,,,,,,,,,,
Career,49,17,32,34.7%,45-74,37.8%,517-610,45.9%,9-7,56.3%,41,66.7%,21.1%,3.6%,4.1%,67.0%,64.0%,43.8%,57.4%,37.0%,47.3%,0.87,
