Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1999,10,5,5,50.0%,10-10,50.0%,83-92,47.4%,1-2,33.3%,0,,,,,,,,,,,,SF (Surbiton 25K)
1998,6,2,4,33.3%,5-8,38.5%,48-63,43.2%,0-0,-,0,,,,,,,,,,,,QF (Southampton 50K)
1997,29,19,10,65.5%,37-24,60.7%,306-256,54.4%,4-5,44.4%,0,,,,,,,,,,,,W (Cergy Pontoise 50K)
1996,14,6,8,42.9%,12-16,42.9%,120-131,47.8%,2-1,66.7%,0,,,,,,,,,,,,SF (Poitiers 25K)
1995,3,1,2,33.3%,3-4,42.9%,38-37,50.7%,1-1,50.0%,0,,,,,,,,,,,,R16 (ITF Cergy Pontois)
1994,5,3,2,60.0%,7-6,53.8%,66-62,51.6%,3-0,100.0%,0,,,,,,,,,,,,QF (ITF Eastbourne)
1992,10,5,5,50.0%,11-10,52.4%,95-98,49.2%,1-1,50.0%,0,,,,,,,,,,,,QF (2x)
1991,8,3,5,37.5%,7-10,41.2%,70-79,47.0%,0-0,-,0,,,,,,,,,,,,QF (ITF Val D'Ois)
1990,12,11,1,91.7%,22-5,81.5%,151-97,60.9%,2-0,100.0%,0,,,,,,,,,,,,W (2x)
1989,5,4,1,80.0%,6-3,66.7%,44-33,57.1%,3-0,100.0%,0,,,,,,,,,,,,F (ITF Palermo)
1988,5,5,0,100.0%,10-0,100.0%,61-25,70.9%,1-1,50.0%,0,,,,,,,,,,,,W (ITF Arzachena)
1986,18,11,7,61.1%,25-16,61.0%,202-162,55.5%,2-0,100.0%,0,,,,,,,,,,,,F (Sezze)
1985,15,12,3,80.0%,22-9,71.0%,156-127,55.1%,3-0,100.0%,0,,,,,,,,,,,,W (Monviso)
1984,6,4,2,66.7%,9-5,64.3%,74-57,56.5%,1-0,100.0%,0,,,,,,,,,,,,SF (ITF Cava Tirreni)
Career,146,91,55,62.3%,186-126,59.6%,1514-1319,53.4%,24-11,68.6%,0,,,,,,,,,,,,
