,
"Match Charting Project Data:Tennys SandgrenThis page displays the wealth of data available on Tennys Sandgren as gathered by the volunteer
    contributors to the Match Charting Project. It comprises shot-by-shot records of20 matches, including 15 on hard courts, 3 on clay, and 2
    on grass. Click the links to see much more data on serve, return,
    rally length, net play, and shot tendencies. Move your cursor over any percentage to see comparisons to tour average,
    as well as surface-specific data.Pages like this are available for each of thehundreds of playerswith at least two matches in the MCP dataset.
    Please help us continue to build this one-of-a-kind resource and trycharting a match yourselfOverview|Serve Statistics Overview|Key point outcomes|Point outcomes by rally lengthServe Breakdown|Return Breakdown|Net Points|Shot Types|Shot DirectionContributors to this page:js(x8),Zindaras(x4),ChapelHeel66(x2),Isaac(x2),Edged,Edo,Ludo.Find out how to chart matches yourself|Main Menu","This page displays the wealth of data available on Tennys Sandgren as gathered by the volunteer
    contributors to the Match Charting Project. It comprises shot-by-shot records of20 matches, including 15 on hard courts, 3 on clay, and 2
    on grass. Click the links to see much more data on serve, return,
    rally length, net play, and shot tendencies. Move your cursor over any percentage to see comparisons to tour average,
    as well as surface-specific data.Pages like this are available for each of thehundreds of playerswith at least two matches in the MCP dataset.
    Please help us continue to build this one-of-a-kind resource and trycharting a match yourself"
"This page displays the wealth of data available on Tennys Sandgren as gathered by the volunteer
    contributors to the Match Charting Project. It comprises shot-by-shot records of20 matches, including 15 on hard courts, 3 on clay, and 2
    on grass. Click the links to see much more data on serve, return,
    rally length, net play, and shot tendencies. Move your cursor over any percentage to see comparisons to tour average,
    as well as surface-specific data.Pages like this are available for each of thehundreds of playerswith at least two matches in the MCP dataset.
    Please help us continue to build this one-of-a-kind resource and trycharting a match yourself"
