Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2016 ITF Joue Les Tours R32,W vs Stefkova,22.1%,35.1%,50.0%,26.1%,45.7%,55.9%,4.5%,66.7%,60.0%,18.5%,22.2%,40.9%,23.1%,57.1%,0.0%,52
Career (1 matches),,22.1%,35.1%,50.0%,26.1%,45.7%,55.9%,4.5%,66.7%,60.0%,18.5%,22.2%,40.9%,23.1%,57.1%,0.0%,52
