Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Calvi QF,L vs Lim,22% (2/9),0% (0/2),0/2,40% (4/10),25% (1/4),0/0,0/0,1/2,0/0,0/1
2019 W25 Calvi R16,W vs Fett,43% (6/14),100% (6/6),3/5,40% (6/15),17% (1/6),4/5,1/2,2/2,1/1,0/0
2019 W25 Calvi R32,W vs Cortez Llorca,50% (7/14),86% (6/7),2/4,50% (7/14),43% (3/7),2/5,1/2,0/0,1/1,0/0
2019 W15 Gonesse R32,L vs Janicijevic,44% (4/9),25% (1/4),1/3,89% (8/9),50% (4/8),1/1,0/0,1/2,0/0,1/1
2017 Nules $25K R32,L vs Piter,22% (2/9),50% (1/2),0/3,44% (4/9),0% (0/4),0/1,0/0,0/1,0/0,0/1
2017 Castellon $15K R32,L vs Andrianjafitrimo,53% (8/15),100% (8/8),3/6,53% (8/15),13% (1/8),3/6,0/1,1/2,0/0,1/2
2017 Benicarlo $15K R32,L vs Uebelhoer,50% (7/14),71% (5/7),1/5,47% (7/15),14% (1/7),2/5,1/2,2/2,0/1,1/1
2017 Shrewsbury $25K R32,L vs Friedsam,25% (2/8),0% (0/2),0/2,44% (4/9),0% (0/4),0/0,0/0,0/2,0/0,0/1
2017 Sant Cugat $25K R32,L vs Pigossi,11% (1/9),100% (1/1),0/4,63% (5/8),20% (1/5),0/1,0/0,1/1,0/0,1/1
2017 Seville $25K R32,L vs Badosa,50% (7/14),71% (5/7),3/5,53% (8/15),25% (2/8),1/5,1/1,2/3,0/0,2/2
2017 Clermont Ferrand $25K QF,L vs Arcangioli,30% (3/10),100% (3/3),1/5,60% (6/10),17% (1/6),2/3,0/0,1/1,0/0,1/1
2017 Clermont Ferrand $25K R32,W vs Halemai,100% (6/6),83% (5/6),0/0,0% (0/7),- (0/0),5/5,2/2,0/0,1/1,0/0
2017 Saint Malo $60K R32,L vs Vasylyeva,53% (8/15),63% (5/8),2/5,50% (7/14),29% (2/7),3/4,0/1,1/1,0/0,1/1
2017 Chiswick $25K R32,W vs Lee,67% (6/9),83% (5/6),1/2,20% (2/10),0% (0/2),3/4,1/1,0/0,1/1,0/0
2017 Woking $25K R16,L vs Lee,43% (3/7),33% (1/3),0/6,86% (6/7),0% (0/6),0/1,0/0,0/0,0/0,0/0
2017 Woking $25K R32,W vs Andrei,75% (6/8),83% (5/6),1/2,33% (3/9),33% (1/3),2/4,1/2,0/0,1/2,0/0
2017 Imola $25K QF,L vs Kuzmova,22% (2/9),50% (1/2),1/3,44% (4/9),0% (0/4),1/1,0/0,1/2,0/0,1/1
2017 Denain $25K R32,L vs Honcova,22% (2/9),100% (2/2),1/4,78% (7/9),29% (2/7),0/2,0/2,0/0,0/0,0/0
2017 Montpellier $25K QF,L vs Masarova,40% (4/10),50% (2/4),0/4,67% (6/9),33% (2/6),2/2,0/0,2/2,0/0,2/2
2017 Montpellier $25K R16,W vs Arcangioli,63% (5/8),80% (4/5),0/0,13% (1/8),100% (1/1),2/2,0/0,0/0,0/0,0/0
2019 (4 matches),,41.3%,68.4%,42.9%,52.1%,36.0%,63.6%,50.0%,66.7%,100.0%,50.0%
2017 (33 matches),,50.5%,74.9%,32.5%,48.4%,20.7%,60.4%,66.7%,54.8%,77.8%,55.0%
2016 (40 matches),,52.4%,77.6%,38.2%,41.6%,26.7%,77.3%,77.1%,50.0%,86.7%,45.5%
2015 (6 matches),,50.0%,92.0%,12.5%,24.5%,38.5%,94.1%,80.0%,100.0%,100.0%,100.0%
2012 (5 matches),,45.1%,78.3%,18.8%,51.9%,28.6%,73.3%,50.0%,42.9%,100.0%,33.3%
Career (89 matches),,50.1%,77.0%,33.5%,44.5%,25.0%,71.2%,71.0%,53.6%,86.7%,51.3%
