Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,143,77,66,53.8%,176-150,54.0%,1573-1425,52.5%,15-13,53.6%,0,,,,,,,,,,,
Clay,173,85,88,49.1%,192-189,50.4%,1748-1716,50.5%,21-21,50.0%,0,,,,,,,,,,,
Carpet,18,9,9,50.0%,20-19,51.3%,173-164,51.3%,2-0,100.0%,0,,,,,,,,,,,
Finals,9,4,5,44.4%,11-11,50.0%,99-101,49.5%,1-2,33.3%,0,,,,,,,,,,,
Semi-finals,24,9,15,37.5%,25-28,47.2%,239-257,48.2%,5-2,71.4%,0,,,,,,,,,,,
Quarter-finals,51,24,27,47.1%,57-61,48.3%,544-545,50.0%,4-5,44.4%,0,,,,,,,,,,,
vs Righties,241,118,123,49.0%,270-265,50.5%,2486-2444,50.4%,31-25,55.4%,0,,,,,,,,,,,
vs Lefties,38,14,24,36.8%,35-55,38.9%,369-442,45.5%,3-5,37.5%,0,,,,,,,,,,,
