Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Miami R32,L vs Gibson,2.8,3.0,2.5,39.7%,35.0%,40.0%,50.0%,52.8%,21.4%,-4.5,-10.5,0.0,0.0
2026 Miami R64,W vs Badosa,3.1,3.7,2.6,64.0%,50.0%,42.9%,66.7%,59.4%,11.1%,16.0,21.6,3.5,7.3
2026 Indian Wells R64,L vs Osorio,4.3,4.5,4.1,52.3%,50.0%,40.6%,37.5%,63.6%,2.8%,13.5,5.6,-5.5,-4.0
2026 Austin R16,L vs Tomljanovic,4.2,4.1,4.3,41.0%,51.2%,50.0%,43.8%,54.7%,11.0%,5.0,3.0,1.5,1.2
2026 Austin R32,W vs Blinkova,3.9,3.3,4.4,53.6%,65.2%,60.0%,55.6%,49.2%,6.3%,6.5,7.1,5.0,5.7
2026 Dubai R16,L vs Pegula,3.4,3.8,3.0,47.0%,28.0%,58.3%,25.0%,57.5%,4.6%,-6.0,-7.3,-2.0,-3.2
2026 Dubai R32,W vs Shnaider,3.6,3.4,3.7,54.4%,51.4%,47.6%,100.0%,48.0%,6.8%,11.5,11.1,8.5,7.8
2026 Dubai R64,W vs Rakhimova,3.5,3.6,3.4,62.8%,48.5%,37.5%,50.0%,53.2%,8.3%,18.5,17.5,3.0,3.4
2026 Australian Open QF,L vs Sabalenka,3.5,3.9,3.1,47.0%,25.8%,41.7%,33.3%,59.9%,6.8%,2.5,2.9,-0.5,-0.9
2026 Australian Open R16,W vs Putintseva,5.3,5.1,5.5,77.4%,65.0%,53.8%,70.0%,46.3%,2.1%,15.0,18.8,4.0,4.4
2026 Australian Open R32,W vs Paolini,5.1,5.4,4.9,51.9%,59.0%,57.1%,55.6%,57.5%,5.0%,17.0,10.6,14.5,12.6
2026 Australian Open R64,W vs Hon,4.9,4.5,5.2,58.5%,73.3%,58.3%,70.0%,58.0%,8.3%,23.5,20.6,10.5,14.0
2026 Australian Open R128,W vs Volynets,4.9,4.3,5.3,63.8%,60.0%,41.2%,71.4%,56.4%,7.8%,13.0,10.2,6.5,7.1
2026 Hobart F,L vs Cocciaretto,4.5,4.8,4.0,45.9%,38.7%,50.0%,41.7%,58.7%,6.7%,0.0,0.0,-2.5,-3.0
2026 Hobart SF,W vs Preston,4.9,4.5,5.2,58.2%,57.6%,36.8%,42.9%,56.8%,4.8%,21.5,10.2,9.0,5.8
2026 Hobart QF,W vs Linette,4.6,4.5,4.7,56.3%,46.4%,46.3%,63.2%,44.8%,11.2%,23.5,13.5,10.0,4.9
2026 Hobart R16,W vs Zarazua,5.4,4.9,5.9,69.0%,50.0%,46.7%,85.7%,53.6%,8.2%,18.0,16.5,4.5,5.1
2026 Hobart R32,W vs Tjen,4.2,4.6,3.7,57.1%,76.9%,81.8%,33.3%,47.2%,9.1%,18.0,31.6,11.0,18.3
2026 Auckland SF,L vs Svitolina,4.1,4.3,4.0,39.7%,44.4%,66.7%,53.8%,52.5%,8.0%,10.5,8.7,-6.0,-5.8
2026 Auckland QF,W vs Costoulas,4.8,5.4,4.0,50.7%,60.5%,55.0%,61.1%,52.8%,2.1%,31.0,19.7,8.0,5.8
Last 52 Weeks (35 matches),,4.0,4.1,3.9,53.9%,49.8%,50.7%,50.8%,53.7%,6.7%,9.7,8.2,3.2,3.3
Career (40 matches),,4.0,4.1,3.8,53.2%,49.6%,50.8%,50.1%,53.3%,6.7%,9.1,7.6,3.3,3.3
