Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Miami R32,L vs Gibson,9,14,0.6,9.5%,14.7%,6,11,0.5,7.0%,12.8%,3.5%,3.5%,1.0,20.0%,21.1%
2026 Miami R64,W vs Badosa,14,11,1.3,12.7%,10.0%,12,11,1.1,12.8%,11.7%,8.5%,3.2%,0.6,16.4%,29.1%
2026 Indian Wells R64,L vs Osorio,20,46,0.4,9.2%,21.2%,17,44,0.4,8.6%,22.3%,5.6%,3.0%,0.9,16.1%,17.1%
2026 Austin R16,L vs Tomljanovic,26,44,0.6,14.2%,24.0%,25,39,0.6,14.4%,22.4%,9.2%,4.6%,0.8,13.1%,15.8%
2026 Austin R32,W vs Blinkova,27,25,1.1,23.3%,21.6%,21,24,0.9,20.0%,22.9%,10.5%,8.6%,0.4,6.0%,14.7%
2026 Dubai R16,L vs Pegula,16,31,0.5,15.0%,29.0%,13,30,0.4,13.4%,30.9%,7.2%,5.2%,1.1,14.0%,13.1%
2026 Dubai R32,W vs Shnaider,25,30,0.8,16.8%,20.1%,23,29,0.8,16.3%,20.6%,7.8%,8.5%,0.4,8.1%,20.1%
2026 Dubai R64,W vs Rakhimova,27,21,1.3,18.9%,14.7%,22,19,1.2,17.6%,15.2%,8.8%,6.4%,0.6,14.7%,23.8%
2026 Australian Open QF,L vs Sabalenka,11,14,0.8,9.8%,12.5%,10,13,0.8,10.0%,13.0%,7.0%,3.0%,1.8,26.8%,15.2%
2026 Australian Open R16,W vs Putintseva,17,14,1.2,23.0%,18.9%,14,13,1.1,20.9%,19.4%,11.9%,9.0%,0.2,5.4%,27.0%
2026 Australian Open R32,W vs Paolini,19,14,1.4,14.6%,10.8%,16,12,1.3,12.8%,9.6%,9.6%,3.2%,0.4,8.5%,20.8%
2026 Australian Open R64,W vs Hon,16,12,1.3,17.2%,12.9%,14,10,1.4,17.1%,12.2%,11.0%,6.1%,0.6,14.0%,22.6%
2026 Australian Open R128,W vs Volynets,23,23,1.0,21.3%,21.3%,21,23,0.9,20.4%,22.3%,12.6%,4.9%,0.5,8.3%,18.5%
2026 Hobart F,L vs Cocciaretto,10,24,0.4,8.3%,20.0%,10,23,0.4,8.8%,20.4%,5.3%,0.9%,1.0,17.5%,18.3%
2026 Hobart SF,W vs Preston,31,31,1.0,17.4%,17.4%,28,29,1.0,16.4%,17.0%,9.9%,5.8%,0.4,9.6%,24.2%
2026 Hobart QF,W vs Linette,36,38,0.9,16.4%,17.4%,35,34,1.0,16.8%,16.3%,8.2%,7.2%,1.0,16.4%,16.4%
2026 Hobart R16,W vs Zarazua,16,17,0.9,17.6%,18.7%,14,15,0.9,16.5%,17.6%,12.9%,3.5%,0.5,7.7%,16.5%
2026 Hobart R32,W vs Tjen,12,8,1.5,16.0%,10.7%,12,6,2.0,17.1%,8.6%,14.3%,2.9%,0.6,13.3%,24.0%
2026 Auckland SF,L vs Svitolina,25,32,0.8,18.7%,23.9%,24,30,0.8,19.2%,24.0%,12.0%,5.6%,1.2,17.2%,14.9%
2026 Auckland QF,W vs Costoulas,28,26,1.1,19.7%,18.3%,27,24,1.1,20.1%,17.9%,13.4%,6.7%,0.8,8.5%,10.6%
Career (40 matches),,775,1062,0.7,13.9%,19.1%,697,989,0.7,13.7%,19.4%,8.4%,4.7%,0.6,14.2%,21.9%
