Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,191,88,103,46.1%,235-253,48.2%,2340-2385,49.5%,29-41,41.4%,188,76.9%,22.3%,6.7%,3.1%,63.9%,68.9%,50.8%,62.4%,37.2%,49.7%,0.99
Clay,33,9,24,27.3%,34-58,37.0%,401-476,45.7%,5-7,41.7%,32,69.1%,23.4%,4.5%,2.9%,65.5%,64.6%,46.9%,58.5%,37.9%,48.3%,0.91
Grass,38,19,19,50.0%,56-52,51.9%,550-557,49.7%,13-9,59.1%,38,82.7%,16.5%,6.0%,3.0%,65.3%,71.0%,52.4%,64.6%,34.4%,49.6%,0.97
Grand Slams,47,18,29,38.3%,84-101,45.4%,869-941,48.0%,16-11,59.3%,47,76.3%,19.4%,6.4%,3.3%,64.8%,68.3%,50.1%,61.9%,36.2%,49.1%,0.95
Masters,57,23,34,40.4%,54-74,42.2%,589-638,48.0%,5-12,29.4%,57,74.5%,22.3%,5.2%,3.2%,64.6%,67.4%,50.7%,61.5%,36.5%,49.1%,0.95
Other Tours,153,71,82,46.4%,178-186,48.9%,1767-1801,49.5%,26-32,44.8%,151,77.7%,22.0%,6.6%,2.9%,63.9%,69.3%,50.6%,62.6%,37.2%,49.8%,0.99
Best of 5,47,18,29,38.3%,84-101,45.4%,869-941,48.0%,16-11,59.3%,47,76.3%,19.4%,6.4%,3.3%,64.8%,68.3%,50.1%,61.9%,36.2%,49.1%,0.95
Best of 3,215,98,117,45.6%,241-262,47.9%,2422-2477,49.4%,31-46,40.3%,211,77.0%,22.3%,6.2%,2.9%,64.1%,68.8%,50.7%,62.3%,37.1%,49.7%,0.98
Finals,1,0,1,0.0%,1-2,33.3%,16-18,47.1%,0-0,-,0,,,,,,,,,,,
Semi-finals,5,1,4,20.0%,5-9,35.7%,59-74,44.4%,0-2,0.0%,5,62.1%,27.7%,4.4%,4.0%,61.9%,63.0%,41.1%,54.7%,39.2%,47.0%,0.86
Quarter-finals,17,5,12,29.4%,16-28,36.4%,180-226,44.3%,1-1,50.0%,17,72.1%,16.7%,6.5%,3.5%,63.0%,65.3%,49.0%,59.3%,34.9%,47.1%,0.86
vs Righties,227,102,125,44.9%,286-312,47.8%,2870-2957,49.3%,41-48,46.1%,223,77.2%,21.6%,6.3%,3.1%,64.3%,68.8%,50.7%,62.4%,36.9%,49.6%,0.98
vs Lefties,33,13,20,39.4%,36-49,42.4%,398-440,47.5%,6-9,40.0%,33,74.2%,20.6%,5.9%,3.0%,64.7%,67.3%,49.0%,60.8%,36.4%,48.7%,0.93
vs Top 10,26,5,21,19.2%,17-50,25.4%,255-378,40.3%,5-4,55.6%,26,68.6%,12.0%,5.4%,3.3%,62.0%,66.1%,47.0%,58.8%,31.3%,45.3%,0.76
