Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Washington R32,L vs Shelton,14,20,0.7,13.1%,18.7%,11,15,0.7,12.4%,16.9%,7.9%,2.2%,1.5,22.4%,15.0%
2025 Roland Garros R128,L vs Djokovic,14,20,0.7,9.3%,13.3%,8,17,0.5,6.0%,12.8%,6.0%,0.0%,2.4,20.7%,8.7%
2024 US Open R128,L vs Sinner,26,47,0.6,13.5%,24.5%,22,41,0.5,13.3%,24.7%,11.4%,1.8%,1.3,19.8%,15.1%
2024 Cincinnati Masters Q2,L vs Michelsen,9,15,0.6,8.7%,14.4%,6,15,0.4,6.2%,15.5%,4.1%,2.1%,2.0,23.1%,11.5%
2024 Newport R32,W vs Hijikata,25,28,0.9,13.2%,14.8%,22,24,0.9,12.5%,13.6%,8.5%,2.3%,1.1,21.2%,19.6%
2024 Wimbledon R128,L vs Ruusuvuori,49,31,1.6,13.9%,8.8%,35,30,1.2,11.0%,9.5%,6.9%,2.8%,0.8,18.8%,23.0%
2024 Australian Open R128,L vs Shang,26,52,0.5,10.0%,20.0%,20,48,0.4,8.3%,19.8%,4.5%,2.9%,0.5,13.1%,25.0%
2023 Paris Masters R32,L vs Sinner,23,35,0.7,13.3%,20.2%,15,33,0.5,9.6%,21.0%,7.0%,0.6%,1.3,17.3%,13.9%
2023 US Open R64,L vs Gojo,19,31,0.6,10.7%,17.5%,14,29,0.5,9.0%,18.7%,7.1%,0.6%,1.1,19.8%,18.1%
2023 US Open R128,W vs Auger Aliassime,34,37,0.9,12.2%,13.3%,26,36,0.7,10.6%,14.7%,8.6%,1.6%,0.8,14.0%,18.7%
2023 Wimbledon R128,L vs Bublik,28,25,1.1,10.6%,9.4%,22,17,1.3,10.2%,7.9%,5.1%,4.6%,1.5,28.3%,18.5%
2023 Miami Masters R64,W vs Berrettini,20,9,2.2,11.6%,5.2%,13,8,1.6,8.7%,5.4%,4.7%,2.7%,1.4,25.4%,17.9%
2023 Indian Wells Masters R64,L vs Rune,6,22,0.3,5.2%,19.1%,4,21,0.2,3.8%,19.8%,3.8%,0.0%,0.5,13.0%,25.2%
2023 Acapulco QF,L vs Paul,15,24,0.6,17.0%,27.3%,15,23,0.7,18.1%,27.7%,8.4%,0.0%,2.3,34.1%,14.8%
2023 Australian Open R64,W vs Nadal,40,27,1.5,20.3%,13.7%,26,25,1.0,15.0%,14.5%,11.6%,2.9%,1.1,19.3%,18.3%
2023 Australian Open R128,W vs Nakashima,60,33,1.8,18.0%,9.9%,45,29,1.6,15.7%,10.1%,10.8%,2.4%,1.4,23.4%,16.2%
2022 San Diego R16,L vs Brooksby,25,34,0.7,16.1%,21.9%,22,33,0.7,15.0%,22.4%,11.6%,3.4%,1.0,13.5%,14.2%
2022 US Open R128,L vs Sousa,23,20,1.2,17.3%,15.0%,19,16,1.2,15.8%,13.3%,13.3%,1.7%,0.6,11.3%,19.5%
2022 Cincinnati Masters R32,L vs Alcaraz,8,19,0.4,8.5%,20.2%,6,16,0.4,7.2%,19.3%,3.6%,2.4%,1.5,23.4%,16.0%
2022 Washington R64,L vs Ruusuvuori,17,36,0.5,9.8%,20.8%,13,34,0.4,8.3%,21.8%,3.8%,2.6%,0.4,13.3%,32.4%
Career (52 matches),,1451,1753,0.8,13.3%,16.1%,1208,1612,0.7,12.4%,16.6%,6.0%,2.0%,1.1,17.2%,16.2%
