Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Washington R32,L vs Shelton,0.82,0.30,36.2,2.0,9.7%,64.5%,0.0%,55.2%,24.0%,4.5%
2025 Roland Garros R128,L vs Djokovic,0.85,0.43,23.3,2.0,9.8%,58.5%,5.3%,52.6%,17.9%,28.1%
2024 US Open R128,L vs Sinner,0.95,0.69,30.7,4.7,7.8%,58.8%,0.0%,40.4%,34.0%,38.6%
2024 Cincinnati Q2,L vs Michelsen,0.79,0.54,40.3,2.0,8.0%,56.0%,4.2%,58.3%,20.7%,38.5%
2024 Newport R32,W vs Hijikata,1.05,1.19,73.3,14.6,2.0%,61.2%,4.3%,53.2%,44.9%,52.2%
2024 Wimbledon R128,L vs Ruusuvuori,0.84,0.93,57.6,17.2,6.7%,68.5%,9.9%,67.9%,30.9%,40.0%
2024 Australian Open R128,L vs Shang,0.79,0.81,42.0,4.0,8.1%,56.5%,1.8%,67.3%,35.1%,43.5%
2023 Paris R32,L vs Sinner,1.26,0.76,61.5,5.1,12.5%,62.5%,4.8%,61.9%,23.8%,22.0%
2023 US Open R64,L vs Gojo,0.93,0.66,33.2,2.5,4.3%,57.4%,6.5%,58.7%,23.9%,36.8%
2023 US Open R128,W vs Auger Aliassime,1.16,1.20,43.7,2.5,9.0%,69.2%,1.4%,59.5%,33.3%,40.0%
2023 Wimbledon R128,L vs Bublik,0.97,0.72,40.2,4.1,4.1%,65.8%,4.4%,58.8%,28.8%,27.6%
2023 Miami R64,W vs Berrettini,1.14,1.23,74.0,2.8,8.7%,76.1%,7.5%,70.0%,24.4%,33.3%
2023 Indian Wells R64,L vs Rune,0.72,0.61,41.5,2.2,3.6%,67.9%,4.3%,69.6%,27.3%,25.8%
2023 Acapulco QF,L vs Paul,0.92,0.38,33.4,2.2,0.0%,41.7%,0.0%,57.1%,27.3%,14.3%
2023 Australian Open R64,W vs Nadal,1.18,1.51,29.8,2.0,17.6%,62.7%,11.4%,70.5%,47.2%,38.8%
2023 Australian Open R128,W vs Nakashima,1.12,1.23,58.3,2.5,8.3%,73.8%,11.1%,69.4%,27.2%,35.3%
2022 San Diego R16,L vs Brooksby,0.92,0.78,57.0,2.5,7.3%,61.0%,0.0%,62.2%,27.5%,37.8%
2022 Cincinnati R32,L vs Alcaraz,0.84,0.35,35.3,2.1,7.1%,67.9%,0.0%,44.4%,18.2%,17.6%
2022 Washington R64,L vs Ruusuvuori,0.81,0.86,63.6,8.7,4.3%,57.4%,4.7%,58.1%,55.6%,31.6%
2022 Wimbledon R64,L vs Gasquet,0.90,0.79,44.2,2.4,10.1%,65.2%,4.6%,63.1%,27.7%,35.5%
2025 (2 matches),,0.84,0.39,28.7,2.0,9.7%,61.1%,3.0%,53.7%,20.3%,18.5%
2024 (5 matches),,0.88,0.84,50.3,4.6,6.5%,61.6%,4.7%,59.1%,33.8%,42.6%
2023 (9 matches),,1.07,0.94,47.3,2.6,8.1%,66.2%,6.0%,63.7%,29.7%,32.2%
2022 (5 matches),,0.95,0.87,46.1,2.7,7.8%,63.4%,4.4%,63.2%,34.8%,31.8%
2021 (11 matches),,0.98,1.01,44.5,3.0,9.4%,63.3%,7.2%,63.0%,37.9%,38.4%
Career (222 matches),,1.03,1.04,51.1,2.8,5.6%,63.4%,4.1%,61.0%,37.4%,39.1%
