Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Washington R32,L vs Shelton,70% (7/10),- (0/0),0/0,0/0,33% (1/3),0/2,0/1,- (0/0),- (0/0)
2025 Roland Garros R128,L vs Djokovic,80% (8/10),20% (1/5),0/0,0/0,44% (4/9),2/5,0/1,- (0/0),- (0/0)
2024 US Open R128,L vs Sinner,44% (7/16),36% (4/11),1/1,0/0,47% (7/15),1/4,1/2,- (0/0),- (0/0)
2024 Cincinnati Q2,L vs Michelsen,71% (5/7),- (0/0),0/0,0/0,57% (4/7),1/3,0/1,- (0/0),- (0/0)
2024 Newport R32,W vs Hijikata,64% (9/14),54% (7/13),2/3,1/1,50% (6/12),0/1,0/0,67% (4/6),60% (3/5)
2024 Wimbledon R128,L vs Ruusuvuori,73% (24/33),50% (4/8),2/5,0/2,50% (4/8),2/5,0/1,57% (8/14),29% (4/14)
2024 Australian Open R128,L vs Shang,84% (16/19),28% (5/18),2/2,0/0,50% (5/10),2/5,2/3,- (0/0),- (0/0)
2023 Paris R32,L vs Sinner,85% (11/13),100% (1/1),1/2,0/0,50% (4/8),2/4,2/3,57% (4/7),57% (4/7)
2023 US Open R64,L vs Gojo,82% (9/11),67% (2/3),0/0,0/0,71% (12/17),0/3,0/1,- (0/0),- (0/0)
2023 US Open R128,W vs Auger Aliassime,54% (19/35),38% (3/8),3/3,1/1,92% (12/13),4/5,0/0,50% (3/6),67% (4/6)
2023 Wimbledon R128,L vs Bublik,68% (17/25),25% (1/4),1/3,0/0,64% (7/11),2/5,2/3,100% (5/5),40% (2/5)
2023 Miami R64,W vs Berrettini,71% (12/17),0% (0/2),2/5,1/1,100% (2/2),3/3,0/0,80% (12/15),33% (5/15)
2023 Indian Wells R64,L vs Rune,100% (8/8),- (0/0),0/0,0/0,60% (3/5),0/2,0/1,- (0/0),- (0/0)
2023 Acapulco QF,L vs Paul,57% (4/7),0% (0/1),0/0,0/0,56% (5/9),3/5,2/3,- (0/0),- (0/0)
2023 Australian Open R64,W vs Nadal,78% (14/18),63% (5/8),3/3,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2023 Australian Open R128,W vs Nakashima,71% (22/31),43% (3/7),3/8,1/4,20% (1/5),4/6,0/0,81% (17/21),33% (7/21)
2022 San Diego R16,L vs Brooksby,77% (10/13),25% (2/8),1/1,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2022 Cincinnati R32,L vs Alcaraz,71% (5/7),- (0/0),0/0,0/0,43% (3/7),1/3,1/2,- (0/0),- (0/0)
2022 Washington R64,L vs Ruusuvuori,64% (9/14),63% (5/8),1/3,0/0,67% (8/12),1/3,0/1,- (0/0),- (0/0)
2022 Wimbledon R64,L vs Gasquet,54% (15/28),11% (1/9),1/3,0/0,81% (13/16),4/7,3/4,- (0/0),- (0/0)
2025 (2 matches),,75.0%,20.0%,-,-,41.7%,28.6%,0.0%,-,-
2024 (5 matches),,68.5%,40.0%,63.6%,33.3%,50.0%,33.3%,42.9%,60.0%,36.8%
2023 (9 matches),,70.3%,44.1%,54.2%,57.1%,64.9%,54.5%,54.5%,75.9%,40.7%
2022 (5 matches),,63.2%,33.3%,54.5%,100.0%,69.4%,40.0%,50.0%,80.0%,60.0%
2021 (11 matches),,63.9%,40.0%,61.8%,62.5%,62.6%,55.8%,40.0%,62.2%,34.2%
Career (222 matches),,62.9%,42.4%,56.9%,55.6%,61.6%,48.1%,45.7%,63.6%,37.5%
