Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Washington R32,L vs Shelton,3.2,3.8,2.5,33.3%,44.4%,66.7%,50.0%,61.3%,16.7%,4.0,5.6,-6.0,-15.4
2025 Roland Garros R128,L vs Djokovic,4.3,4.7,3.9,38.5%,29.4%,57.1%,47.1%,55.2%,16.8%,7.0,5.9,-8.5,-9.1
2024 US Open R128,L vs Sinner,4.1,4.2,4.0,40.0%,47.5%,45.5%,50.0%,59.0%,15.7%,14.5,9.1,-6.0,-5.6
2024 Cincinnati Q2,L vs Michelsen,4.6,5.3,4.0,41.8%,53.8%,18.2%,41.7%,42.0%,17.4%,1.0,1.5,1.5,1.7
2024 Newport R32,W vs Hijikata,4.1,4.1,4.2,53.2%,66.0%,33.3%,35.3%,58.0%,28.7%,13.0,8.1,-3.0,-3.4
2024 Wimbledon R128,L vs Ruusuvuori,3.8,3.9,3.8,50.5%,51.2%,37.9%,70.4%,50.1%,13.4%,17.0,6.8,-8.5,-3.8
2024 Australian Open R128,L vs Shang,4.1,3.7,4.3,48.3%,50.8%,52.0%,47.8%,51.0%,7.0%,-3.0,-1.4,-4.0,-2.0
2023 Paris R32,L vs Sinner,4.2,4.2,4.2,45.8%,31.4%,50.0%,42.9%,60.7%,11.4%,-2.5,-1.5,-5.5,-5.6
2023 Wimbledon R128,L vs Bublik,3.1,3.7,2.4,44.6%,49.2%,60.0%,33.3%,57.5%,15.9%,-5.0,-3.8,-1.0,-1.1
2023 Miami R64,W vs Berrettini,3.6,4.2,3.0,50.0%,51.5%,64.7%,36.4%,47.5%,23.9%,10.0,10.5,3.0,3.5
2023 Indian Wells R64,L vs Rune,4.4,4.6,4.3,56.9%,26.3%,36.8%,25.0%,45.1%,9.4%,-2.0,-2.2,-7.5,-7.4
2023 Acapulco QF,L vs Paul,3.8,4.0,3.5,35.2%,31.6%,30.0%,60.0%,49.6%,10.8%,-9.5,-17.6,-3.5,-6.1
2023 Australian Open R64,W vs Nadal,4.6,4.4,4.7,59.6%,54.9%,15.0%,63.6%,54.3%,8.1%,28.0,14.1,-1.5,-1.0
2023 Australian Open R128,W vs Nakashima,3.8,3.9,3.6,48.4%,52.3%,51.6%,58.3%,60.2%,11.0%,38.0,13.3,-3.5,-2.1
2022 San Diego R16,L vs Brooksby,5.4,5.5,5.3,49.3%,54.5%,34.6%,44.0%,49.7%,20.0%,8.0,4.8,-5.5,-4.0
2022 Cincinnati R32,L vs Alcaraz,3.5,3.9,3.0,42.4%,28.6%,60.0%,0.0%,54.2%,3.7%,-9.5,-15.8,-6.5,-12.5
2022 Washington R64,L vs Ruusuvuori,3.7,4.0,3.3,53.2%,54.7%,40.0%,36.4%,52.7%,9.1%,-5.0,-3.8,-1.5,-1.4
2021 Moscow R16,L vs Simon,6.1,6.7,5.3,45.7%,29.6%,64.3%,38.1%,58.3%,18.6%,-7.0,-4.5,-7.5,-7.9
2021 Washington F,L vs Sinner,4.4,4.4,4.3,48.8%,44.4%,52.0%,57.7%,53.3%,9.1%,-2.0,-1.0,-7.0,-4.0
2021 Australian Open R16,L vs Medvedev,4.3,4.7,3.9,38.8%,50.0%,61.5%,35.0%,53.1%,29.0%,5.5,5.1,1.5,2.0
Career (29 matches),,4.0,4.2,3.8,47.5%,46.8%,49.0%,48.5%,53.9%,14.4%,5.9,4.2,-3.4,-3.1
