Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2018 Monte Carlo R32,L vs Zverev,4.1,4.0,4.1,51.0%,40.0%,30.0%,57.1%,53.6%,32.8%,-13.5,-11.0,-2.0,-2.6
2017 Wimbledon R16,W vs Nadal,3.0,2.6,3.4,50.0%,49.4%,38.5%,50.0%,54.9%,36.9%,15.5,9.1,-4.0,-4.0
2017 s Hertogenbosch F,W vs Karlovic,2.0,1.8,2.2,56.6%,45.0%,0.0%,-,50.0%,20.6%,4.0,18.2,6.0,27.3
2017 Estoril F,L vs Carreno Busta,3.8,3.3,4.3,45.3%,44.0%,33.3%,42.9%,57.4%,36.1%,-3.0,-3.2,-7.0,-15.6
2017 Indian Wells R16,L vs Nishikori,2.8,2.6,3.1,47.2%,33.3%,14.3%,0.0%,54.3%,52.1%,-4.0,-7.3,-1.0,-5.0
2017 Sydney F,W vs Evans,2.9,2.5,3.3,51.0%,54.2%,100.0%,85.7%,54.8%,55.4%,3.5,5.4,1.0,4.3
2016 Tokyo R16,W vs Baghdatis,2.9,2.7,3.1,60.5%,57.1%,30.0%,100.0%,52.0%,53.1%,7.5,15.0,-0.5,-2.2
2016 Sofia SF,L vs Bautista Agut,3.5,3.4,3.7,51.7%,47.4%,33.3%,40.0%,51.7%,42.4%,3.0,3.3,-9.5,-19.8
2015 Stockholm QF,L vs Baghdatis,3.9,3.0,4.6,45.7%,47.7%,55.0%,66.7%,47.9%,56.9%,-7.5,-5.6,-7.0,-12.1
2015 Tokyo SF,L vs Wawrinka,3.4,2.9,4.0,43.3%,50.0%,33.3%,75.0%,44.7%,38.6%,-0.5,-0.8,-2.0,-4.0
2015 Metz QF,L vs Simon,3.6,2.7,4.6,55.2%,39.4%,11.8%,33.3%,52.2%,50.6%,-8.5,-10.2,-5.0,-16.1
2015 s Hertogenbosch SF,L vs Goffin,2.6,2.5,2.8,50.5%,33.3%,22.2%,0.0%,51.6%,41.3%,-6.5,-14.4,-6.5,-25.0
2015 Irving CH SF,L vs Smyczek,3.1,2.7,3.5,49.2%,44.0%,41.7%,57.1%,63.2%,50.0%,-10.0,-9.3,0.0,0.0
2015 Rotterdam R16,W vs Dimitrov,2.6,2.5,2.8,51.5%,66.7%,50.0%,0.0%,52.2%,51.9%,5.0,9.6,1.5,6.3
2015 Australian Open R16,L vs Djokovic,3.5,3.4,3.6,49.6%,28.9%,42.9%,50.0%,54.1%,52.0%,-2.5,-2.3,-2.0,-4.2
2015 Sydney QF,W vs Tomic,3.6,2.6,4.5,55.3%,39.3%,58.8%,36.4%,57.3%,52.1%,7.0,6.0,-6.5,-15.9
2014 Metz R16,L vs Tsonga,2.8,2.5,3.2,52.0%,31.4%,57.1%,25.0%,45.4%,39.4%,-6.0,-11.3,-1.0,-2.4
2014 Portoroz CH F,L vs Kavcic,3.9,3.4,4.4,42.2%,51.1%,42.3%,58.3%,42.0%,38.7%,2.0,1.9,-1.5,-1.5
2012 Atlanta F,L vs Roddick,2.8,2.5,3.1,48.8%,48.4%,63.6%,57.1%,61.3%,37.3%,-7.0,-7.8,-1.5,-3.6
2008 US Open QF,L vs Federer,3.3,3.4,3.3,49.0%,47.2%,47.4%,28.6%,56.8%,41.2%,9.5,7.0,-4.0,-6.2
Career (24 matches),,3.2,3.0,3.5,49.8%,45.0%,41.6%,50.3%,52.6%,40.4%,0.4,0.5,-2.4,-4.9
