Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Richard Gasquet [FRA],2,7,22.2%,3,1,2,33.3%,2003,2015,6,0.71,15.8%,5.3%,62.4%,74.0%,47.4%,64.0%,25.7%,74.5%,29.4%
8,Nicolas Mahut [FRA],2,6,25.0%,3,0,3,0.0%,2003,2018,4,0.69,13.8%,3.3%,62.0%,72.5%,46.7%,62.7%,25.9%,52.2%,37.5%
8,Andreas Seppi [ITA],4,4,50.0%,8,7,1,87.5%,2007,2018,7,0.98,18.7%,3.1%,59.1%,80.4%,51.8%,68.7%,30.6%,66.7%,21.9%
8,Edouard Roger Vasselin [FRA],4,4,50.0%,4,3,1,75.0%,2007,2015,5,1.00,21.3%,5.2%,63.2%,77.2%,48.9%,66.8%,33.1%,69.0%,41.7%
8,Yen Hsun Lu [TPE],4,4,50.0%,5,2,3,40.0%,2002,2014,3,0.89,16.3%,2.3%,68.8%,78.4%,44.8%,67.9%,28.4%,63.6%,18.2%
7,Mikhail Youzhny [RUS],4,3,57.1%,7,4,3,57.1%,2005,2018,7,0.84,16.0%,5.0%,57.9%,77.3%,44.4%,63.4%,30.7%,69.9%,40.5%
7,Rafael Nadal [ESP],2,5,28.6%,3,0,3,0.0%,2003,2017,6,0.79,12.3%,3.8%,61.4%,75.6%,45.3%,63.9%,28.6%,68.7%,27.5%
7,Jo Wilfried Tsonga [FRA],4,3,57.1%,4,2,2,50.0%,2005,2017,5,0.82,17.0%,5.5%,61.2%,80.1%,49.7%,68.3%,25.8%,79.4%,25.0%
7,Roberto Bautista Agut [ESP],2,5,28.6%,5,2,3,40.0%,2010,2017,7,0.79,12.3%,4.3%,60.5%,76.2%,44.0%,63.5%,28.7%,66.7%,37.9%
6,Bernard Tomic [AUS],5,1,83.3%,4,3,1,75.0%,2009,2017,6,1.37,27.5%,4.1%,65.2%,85.8%,53.1%,74.5%,35.0%,74.1%,29.1%
6,John Isner [USA],2,4,33.3%,9,5,4,55.6%,2010,2017,6,0.89,18.7%,5.2%,61.8%,80.5%,59.4%,72.4%,24.6%,66.7%,7.4%
6,Guillermo Garcia Lopez [ESP],2,4,33.3%,5,2,3,40.0%,2008,2017,5,0.89,15.1%,5.0%,60.6%,73.1%,47.7%,63.1%,32.7%,70.2%,35.5%
6,Andy Murray [GBR],0,6,0.0%,2,0,2,0.0%,2011,2017,5,0.71,9.3%,3.8%,59.8%,72.4%,42.2%,60.3%,28.3%,55.6%,29.2%
6,Andrey Golubev [KAZ],2,4,33.3%,4,1,3,25.0%,2007,2014,3,0.94,12.0%,1.1%,67.2%,82.1%,46.7%,70.5%,27.8%,76.9%,22.2%
6,Lukas Lacko [SVK],4,2,66.7%,3,1,2,33.3%,2007,2014,5,1.12,22.1%,5.7%,59.0%,85.4%,53.3%,72.2%,31.2%,64.7%,45.5%
