Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2018 Monte Carlo R32,L vs Zverev,74.7%,37.5%,2.7%,1/1,2.41,10.4%,75.6%,22.6%,4.9%,2.39,16.2%,86.2%,56.0%,0.0%,2.43,3.3%
2017 Wimbledon R16,W vs Nadal,64.4%,39.5%,9.0%,7/9,2.06,4.8%,58.0%,34.8%,5.9%,1.98,8.6%,80.4%,46.7%,16.1%,2.18,0.0%
2017 s Hertogenbosch F,W vs Karlovic,52.6%,43.9%,2.6%,1/1,2.11,82.6%,54.9%,42.9%,3.9%,2.19,76.9%,52.0%,46.2%,0.0%,2.00,90.0%
2017 Estoril F,L vs Carreno Busta,81.0%,31.9%,6.9%,1/3,2.36,21.7%,83.7%,33.3%,9.3%,2.13,35.7%,73.3%,27.3%,0.0%,2.72,0.0%
2017 Indian Wells R16,L vs Nishikori,60.4%,41.4%,6.3%,3/0,2.10,6.9%,62.2%,34.8%,5.4%,1.44,9.1%,63.6%,57.1%,9.1%,2.39,5.6%
2017 Sydney F,W vs Evans,62.0%,50.0%,7.0%,2/3,2.08,33.3%,60.9%,53.6%,8.7%,1.31,33.3%,80.0%,43.8%,5.0%,2.90,33.3%
2016 Tokyo R16,W vs Baghdatis,65.3%,46.9%,4.1%,1/1,1.69,30.0%,72.7%,41.7%,6.1%,1.55,46.2%,61.5%,62.5%,0.0%,1.76,17.6%
2016 Sofia SF,L vs Bautista Agut,61.8%,35.7%,1.5%,0/1,2.07,25.9%,60.4%,37.9%,0.0%,1.34,41.9%,72.2%,30.8%,5.6%,2.62,4.3%
2015 Stockholm QF,L vs Baghdatis,67.5%,48.1%,5.3%,3/3,1.80,25.8%,55.7%,41.2%,4.9%,1.45,43.3%,86.0%,53.5%,6.0%,2.13,9.4%
2015 Tokyo SF,L vs Wawrinka,59.4%,44.7%,7.8%,3/2,1.85,44.9%,52.9%,44.4%,11.8%,1.50,40.0%,66.7%,45.0%,3.3%,2.13,52.6%
2015 Metz QF,L vs Simon,75.9%,31.8%,8.6%,4/1,1.71,3.0%,75.0%,36.7%,10.0%,1.63,5.0%,82.4%,21.4%,5.9%,1.85,0.0%
2015 s Hertogenbosch SF,L vs Goffin,47.5%,20.7%,6.6%,2/2,1.99,13.5%,46.9%,20.0%,12.5%,1.75,21.7%,58.3%,21.4%,0.0%,2.39,0.0%
2015 Irving CH SF,L vs Smyczek,62.5%,42.0%,5.0%,0/4,1.86,29.4%,62.5%,43.3%,6.3%,1.70,53.8%,66.7%,40.0%,3.3%,2.02,4.0%
2015 Rotterdam R16,W vs Dimitrov,62.5%,47.5%,9.4%,3/3,2.14,36.1%,54.5%,45.8%,4.5%,2.12,41.2%,80.0%,50.0%,20.0%,2.17,31.6%
2015 Australian Open R16,L vs Djokovic,57.6%,32.1%,7.6%,4/3,1.75,12.5%,56.9%,32.4%,10.8%,1.63,18.4%,69.6%,31.3%,0.0%,1.88,5.9%
2015 Sydney QF,W vs Tomic,63.2%,34.5%,5.7%,3/2,2.10,32.5%,58.2%,35.9%,6.0%,1.79,44.4%,84.2%,31.3%,5.3%,2.77,7.7%
2014 Metz R16,L vs Tsonga,60.3%,29.5%,5.5%,0/4,1.94,22.2%,54.0%,25.9%,6.0%,1.97,37.5%,85.0%,35.3%,5.0%,1.93,10.0%
2014 Portoroz CH F,L vs Kavcic,66.3%,44.8%,5.9%,1/5,2.12,20.3%,63.2%,45.8%,6.6%,2.04,28.6%,79.2%,42.1%,4.2%,2.21,10.3%
2012 Atlanta F,L vs Roddick,53.5%,52.2%,2.3%,2/0,1.76,22.7%,53.8%,46.4%,0.0%,1.69,23.8%,60.0%,61.1%,6.7%,1.83,21.7%
2008 US Open QF,L vs Federer,67.0%,33.3%,2.9%,1/2,1.88,37.2%,52.4%,27.3%,3.2%,1.85,32.6%,90.0%,38.9%,2.5%,1.91,42.9%
Career (24 matches),,62.8%,40.4%,5.4%,45.6%,2.02,23.9%,59.2%,38.1%,5.6%,1.86,30.7%,75.5%,43.9%,5.6%,2.19,15.9%
