Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2018 Monte Carlo R32,L vs Zverev,21.1%,84.2%,23.4%,72.5%,7.6%,12.9%,0.0%,3.9%,7.7%,4.9%,38.5%,28,39
2017 Wimbledon R16,W vs Nadal,39.8%,72.2%,26.7%,72.1%,22.4%,21.1%,20.0%,17.5%,52.9%,2.8%,0.0%,93,86
2017 s Hertogenbosch F,W vs Karlovic,65.1%,85.7%,21.7%,83.9%,62.5%,66.7%,0.0%,50.0%,50.0%,0.0%,-,130,163
2017 Estoril F,L vs Carreno Busta,23.6%,69.2%,23.5%,67.9%,9.2%,11.1%,0.0%,0.0%,0.0%,1.2%,100.0%,9,3
2017 Indian Wells R16,L vs Nishikori,24.4%,54.5%,11.7%,50.0%,12.2%,22.2%,0.0%,16.7%,0.0%,1.0%,0.0%,-31,63
2017 Sydney F,W vs Evans,41.7%,75.0%,23.7%,80.6%,12.5%,12.5%,0.0%,7.7%,0.0%,0.0%,-,43,79
2016 Tokyo R16,W vs Baghdatis,16.7%,62.5%,21.3%,69.6%,23.7%,15.4%,0.0%,7.7%,0.0%,0.0%,-,20,98
2016 Sofia SF,L vs Bautista Agut,38.2%,76.9%,27.6%,72.5%,19.4%,15.8%,14.3%,5.7%,8.3%,0.6%,0.0%,91,67
2015 Stockholm QF,L vs Baghdatis,40.7%,74.3%,29.4%,72.6%,8.0%,17.9%,0.0%,3.7%,11.1%,1.6%,60.0%,-3,24
2015 Tokyo SF,L vs Wawrinka,47.9%,62.9%,35.0%,68.0%,10.4%,25.0%,0.0%,10.0%,28.6%,1.9%,0.0%,-12,42
2015 Metz QF,L vs Simon,40.0%,60.0%,26.7%,53.1%,10.1%,22.7%,0.0%,0.0%,0.0%,1.9%,33.3%,36,90
2015 s Hertogenbosch SF,L vs Goffin,49.1%,74.1%,29.9%,68.4%,8.3%,0.0%,0.0%,0.0%,0.0%,1.1%,0.0%,105,99
2015 Irving CH SF,L vs Smyczek,45.5%,85.7%,29.5%,83.7%,13.3%,23.5%,0.0%,15.0%,25.0%,0.5%,0.0%,168,145
2015 Rotterdam R16,W vs Dimitrov,36.5%,73.9%,23.4%,75.0%,20.0%,42.9%,20.0%,7.7%,0.0%,0.0%,-,62,88
2015 Australian Open R16,L vs Djokovic,49.5%,66.7%,33.0%,63.1%,12.8%,16.7%,0.0%,0.0%,0.0%,0.9%,0.0%,23,19
2015 Sydney QF,W vs Tomic,34.5%,80.0%,21.2%,77.8%,18.8%,26.9%,0.0%,0.0%,0.0%,1.3%,33.3%,0,55
2014 Metz R16,L vs Tsonga,37.3%,77.3%,25.3%,70.3%,13.3%,20.0%,22.2%,5.6%,0.0%,0.0%,-,39,74
2014 Portoroz CH F,L vs Kavcic,39.3%,57.1%,32.2%,65.6%,15.6%,18.2%,25.0%,6.3%,18.2%,0.7%,50.0%,56,60
2012 Atlanta F,L vs Roddick,18.8%,75.0%,20.0%,70.6%,13.4%,17.4%,25.0%,12.5%,20.0%,1.7%,66.7%,104,171
2008 US Open QF,L vs Federer,12.4%,61.5%,20.1%,62.2%,18.9%,19.4%,13.3%,10.8%,15.4%,1.9%,0.0%,32,44
Career (24 matches),,33.2%,72.0%,24.8%,70.8%,15.4%,20.3%,7.7%,8.8%,18.0%,1.5%,29.9%,57,71
