Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,192,96,96,50.0%,246-243,50.3%,2369-2309,50.6%,36-48,42.9%,162,74.3%,28.1%,3.3%,3.6%,61.0%,66.8%,49.6%,60.1%,40.1%,50.1%,1.01
Clay,35,13,22,37.1%,36-51,41.4%,388-448,46.4%,7-7,50.0%,28,67.4%,29.2%,2.6%,3.7%,61.5%,63.1%,46.1%,56.5%,41.2%,49.0%,0.95
Grass,20,8,12,40.0%,26-29,47.3%,270-267,50.3%,4-3,57.1%,16,70.6%,25.6%,3.8%,4.3%,60.3%,68.4%,43.4%,58.4%,39.1%,48.8%,0.94
Carpet,57,23,34,40.4%,48-73,39.7%,532-635,45.6%,13-14,48.1%,40,74.7%,19.6%,5.4%,4.2%,59.1%,67.8%,52.4%,61.5%,36.8%,49.1%,0.96
Grand Slams,51,28,23,54.9%,100-89,52.9%,924-886,51.0%,18-9,66.7%,47,73.9%,28.6%,3.5%,3.7%,59.6%,68.3%,46.4%,59.5%,40.0%,49.5%,0.99
Masters,49,22,27,44.9%,50-58,46.3%,525-536,49.5%,11-15,42.3%,44,72.0%,27.0%,3.4%,3.6%,59.3%,66.0%,49.8%,59.4%,40.3%,50.0%,0.99
Other Tours,204,90,114,44.1%,206-249,45.3%,2110-2237,48.5%,31-48,39.2%,155,73.4%,25.9%,3.6%,3.8%,61.8%,65.9%,50.4%,60.0%,39.3%,49.8%,0.98
Best of 5,52,28,24,53.8%,101-92,52.3%,941-909,50.9%,18-10,64.3%,48,74.0%,28.1%,3.5%,3.7%,59.5%,68.4%,46.5%,59.5%,39.9%,49.5%,0.99
Best of 3,252,112,140,44.4%,255-304,45.6%,2618-2750,48.8%,42-62,40.4%,198,73.1%,26.3%,3.6%,3.8%,61.3%,65.9%,50.3%,59.9%,39.6%,49.9%,0.99
Finals,4,1,3,25.0%,4-7,36.4%,46-58,44.2%,1-1,50.0%,4,72.0%,17.3%,2.8%,1.7%,63.0%,65.2%,49.2%,59.3%,35.5%,47.5%,0.87
Semi-finals,9,4,5,44.4%,10-13,43.5%,106-120,46.9%,2-2,50.0%,8,71.1%,23.7%,3.4%,1.9%,62.9%,62.9%,51.7%,58.7%,38.3%,48.5%,0.93
Quarter-finals,23,9,14,39.1%,20-29,40.8%,223-256,46.6%,6-7,46.2%,17,73.1%,22.8%,3.7%,3.3%,62.8%,65.4%,50.5%,59.8%,38.7%,49.1%,0.96
vs Righties,247,110,137,44.5%,283-326,46.5%,2864-2963,49.2%,46-62,42.6%,198,73.4%,26.4%,3.6%,3.7%,61.2%,66.3%,49.2%,59.7%,39.5%,49.6%,0.98
vs Lefties,57,30,27,52.6%,73-70,51.0%,695-696,50.0%,14-10,58.3%,48,73.1%,28.5%,3.4%,3.9%,59.0%,68.0%,48.9%,60.1%,40.3%,50.3%,1.01
vs Top 10,28,4,24,14.3%,12-52,18.8%,234-372,38.6%,5-9,35.7%,22,66.3%,14.9%,2.5%,4.0%,59.7%,64.8%,46.3%,57.4%,33.0%,45.6%,0.77
