Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1991 Australian Open SF,L vs Becker,18.5%,30.4%,49.1%,25.7%,18.9%,33.8%,48.3%,32.0%,35.3%,22.5%,28.6%,18.6%,27.1%,50.0%,-29
Career (1 matches),,18.5%,30.4%,49.1%,25.7%,18.9%,33.8%,48.3%,32.0%,35.3%,22.5%,28.6%,18.6%,27.1%,50.0%,-29
